NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,1,0,0,1,0,0,0,0,1,0,8,8,1,2.822233,1
0,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,2.822233,1
1,0,1,1,0,0,1,0,0,0,0,1,0,8,8,0,2.822233,1
1,0,1,0,0,0,0,1,0,1,0,1,1,8,8,1,2.822233,1
1,0,1,0,1,0,0,0,0,1,0,1,1,8,8,1,2.211133,1
1,0,0,1,0,0,1,0,0,1,0,0,0,44,8,0,1.622267,1
0,1,1,0,0,0,1,0,0,1,0,1,0,44,8,1,1.622267,1
1,1,1,0,0,0,1,0,0,0,0,1,0,44,8,1,1.622267,1
0,0,0,1,0,0,0,1,0,1,0,1,0,8,8,1,2.422217,1
0,0,1,1,0,1,0,0,0,1,1,1,0,8,8,0,2.422217,1
1,0,1,1,0,1,0,0,0,1,1,1,0,8,160,0,2.422217,1
1,0,1,1,0,1,0,0,0,1,1,1,0,8,8,0,2.422217,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,0,2.044433,1
