NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,1,0,0,1,1,0,1,0,8,160,0,2.930157,1
0,0,0,1,0,0,1,0,0,0,0,0,0,8,8,2,1.2333,1
1,1,1,0,0,1,0,0,1,1,0,1,0,8,320,0,2.381467,1
1,1,1,0,1,0,0,0,0,1,0,1,0,8,160,0,2.930157,1
1,1,1,0,0,1,0,0,0,1,1,1,0,8,160,0,2.930157,1
1,1,1,0,1,1,0,0,0,1,0,1,0,8,160,0,2.930157,1
1,0,1,0,0,1,1,0,0,0,0,1,1,22,8,0,1.2333,1
1,0,0,0,0,0,1,0,0,0,0,1,1,44,8,0,1.2333,1
1,0,1,0,0,0,0,0,1,1,0,1,1,22,8,2,1.2333,1
0,0,0,1,0,0,0,0,0,1,1,0,0,22,8,1,1.2333,1
1,0,0,1,0,0,0,1,0,0,0,1,0,8,8,1,2.712967,1
0,1,0,0,0,0,0,1,0,0,0,0,0,8,160,0,2.2278,1
