NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,1,0,0,0,0,0,1,0,0,0,0,0,44,8,1,8.12
0,1,1,0,0,0,0,0,1,0,0,1,0,22,160,0,5.91
0,0,1,0,0,0,0,0,1,0,0,0,1,22,8,1,8.27
0,0,0,0,1,0,0,0,0,0,0,1,1,8,160,0,5.92
1,0,0,0,0,0,1,0,0,0,0,0,1,8,8,0,5.75
0,0,0,0,0,0,0,0,1,0,0,0,1,22,8,1,8.56
0,0,0,0,0,0,1,0,0,0,0,0,1,8,160,0,5.82
0,0,0,0,0,0,1,0,0,0,0,0,1,8,8,0,5.27
0,0,0,1,0,0,1,0,0,0,0,0,0,44,8,1,11.28
0,0,0,0,0,0,0,0,1,0,0,1,1,22,8,1,7.99
1,0,1,0,0,0,1,0,0,1,0,1,1,22,8,0,10.57
1,0,0,0,0,0,0,1,0,0,0,0,1,22,8,2,13.85
0,0,0,0,0,0,0,1,0,0,0,0,1,22,8,2,14.5
1,0,1,1,1,0,0,0,0,1,0,1,0,44,8,2,15.67
0,0,0,1,0,0,1,0,0,0,0,0,0,48,8,1,9.4
0,1,0,0,0,1,0,0,0,0,1,0,0,44,8,0,10.4
0,0,1,1,0,0,0,0,0,0,1,1,0,44,160,0,13.07
1,0,0,0,0,0,0,0,1,0,0,0,1,22,8,1,8.14
0,1,1,0,0,0,0,0,0,0,1,1,0,44,160,0,10.43
0,0,1,1,0,1,1,0,1,1,0,0,0,22,320,2,27.4586342930515
0,1,0,0,0,0,0,1,0,0,0,0,0,44,8,1,8.12
0,1,1,0,0,0,0,0,1,0,0,1,0,22,160,0,5.91
1,0,0,0,0,0,0,0,1,0,0,0,1,22,8,1,8.14
0,1,1,0,0,0,0,0,0,0,1,1,0,44,160,0,10.43
0,1,0,0,0,1,0,0,0,0,1,0,0,44,8,0,10.4
0,0,1,1,0,0,0,0,0,0,1,1,0,44,160,0,13.07
0,0,0,1,0,0,1,0,0,0,0,0,0,48,8,1,9.4
1,0,1,1,1,0,0,0,0,1,0,1,0,44,8,2,15.67
1,0,0,0,0,0,0,1,0,0,0,0,1,22,8,2,13.85
0,0,0,0,0,0,0,1,0,0,0,0,1,22,8,2,14.5
0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,0,27.457383010222593
0,0,0,0,0,1,1,0,1,0,0,1,1,22,8,1,27.453386368020173
1,0,0,0,0,0,0,1,1,0,0,0,0,22,160,0,27.452828910479816
0,1,0,0,0,0,0,0,1,0,1,1,0,22,8,1,27.45489262559765
0,1,0,0,0,0,0,0,0,0,0,1,1,22,160,0,27.45798970915352
1,0,0,0,1,0,0,0,0,0,0,0,0,44,8,1,27.451893844555215
0,1,1,0,0,0,0,0,1,0,1,1,0,48,8,1,27.458808666021206
1,0,0,1,0,0,1,0,1,0,0,1,1,22,160,0,27.45171033803748
0,1,1,0,1,0,1,0,0,0,0,0,1,8,8,0,27.455846733132205
0,0,0,0,0,0,0,0,0,0,0,1,0,22,160,0,27.45375806346181
0,1,0,0,0,0,0,0,0,0,0,0,0,22,160,1,27.456702369463905
0,1,0,0,0,0,0,0,1,0,0,1,0,22,160,0,27.454186714432495
0,1,0,0,1,0,1,0,1,0,1,0,1,48,8,0,27.453254134617058
0,0,1,0,0,0,0,0,1,0,0,0,0,44,160,0,27.451209972414702
0,0,1,1,1,0,1,0,0,0,1,0,0,22,8,1,27.456451278448046
0,0,0,0,0,0,1,1,1,0,0,1,1,22,8,2,27.451636186703176
1,0,1,0,0,0,0,0,1,0,0,1,0,22,160,0,27.45812810973934
0,1,1,0,0,0,1,1,0,0,1,0,1,8,8,0,27.45264943768152
1,0,0,1,0,1,1,0,0,0,0,0,1,8,160,0,27.454726989439095
0,0,0,0,0,0,1,1,0,0,0,1,1,8,8,0,27.452627759484265
0,0,1,0,0,1,0,0,1,0,0,0,1,8,8,0,27.458615607309216
1,0,0,0,0,0,1,0,0,0,0,0,1,22,160,1,27.454020033891446
0,1,0,0,0,0,0,0,1,0,0,0,0,8,160,0,4.15
0,0,0,0,0,0,1,0,0,0,0,1,1,8,160,0,5.91
0,0,0,1,0,0,1,0,0,0,0,0,0,48,160,0,20.7
0,1,1,1,1,0,0,0,0,0,0,1,0,22,8,1,27.454608300245386
0,0,0,0,0,0,1,0,0,0,0,0,0,8,160,0,27.456359686411766
0,0,0,0,0,0,1,0,0,0,0,0,1,48,8,1,20.39
1,0,0,0,1,0,1,0,0,0,0,0,1,8,160,1,27.45121721200778
0,0,0,1,0,0,0,0,1,0,0,1,1,48,160,0,27.451352249170466
1,0,0,1,0,0,0,0,1,0,0,1,0,22,8,0,6.27
0,1,1,0,0,0,1,0,0,0,0,0,1,8,8,0,27.458256964770477
0,0,1,0,0,0,0,0,1,0,0,0,0,44,8,2,27.456764816028585
0,1,0,0,0,0,1,1,0,1,1,0,1,22,8,1,27.456498335576388
0,0,1,0,0,0,0,0,0,1,1,1,1,8,160,0,27.453448751755065
0,0,0,0,1,1,1,0,0,0,0,0,0,44,160,0,27.45509840540328
0,1,0,0,0,0,0,0,1,0,0,1,1,22,8,1,27.454352297492065
0,0,0,0,0,1,0,0,0,0,1,0,0,44,8,0,27.458098163971698
0,0,0,0,0,0,0,0,1,0,0,0,1,22,160,1,27.451112494528186
0,0,0,0,0,0,1,1,0,1,0,0,1,8,8,0,27.452751049114056
1,0,0,0,0,0,0,0,1,0,0,1,0,22,160,1,27.45288188092525
0,1,1,0,0,1,0,0,1,0,0,0,1,22,8,1,27.453589322880326
0,0,1,0,0,0,1,0,0,0,0,1,1,8,8,0,27.45572281255565
1,0,0,0,1,0,0,1,1,0,0,0,1,48,8,1,27.455798312454295
1,1,0,0,0,0,0,0,1,0,0,0,0,44,8,1,27.457127439500887
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,1,2.05
1,0,0,0,0,0,0,0,0,0,1,0,0,44,160,2,27.456826216143668
0,1,0,0,0,0,0,1,0,0,0,0,1,22,8,1,27.456832527007595
0,1,1,0,0,0,0,0,1,0,0,0,0,8,160,0,2.58
0,1,0,0,0,1,0,0,0,0,1,1,0,22,160,0,5.91
0,0,0,0,0,0,0,0,1,0,0,1,1,22,8,0,8.48
1,0,0,0,0,0,1,0,0,0,0,1,1,8,8,1,27.454410464657474
0,1,1,0,0,0,0,0,1,1,0,0,0,22,160,0,27.455140226626842
0,1,0,0,0,0,1,0,0,1,0,0,1,22,8,0,27.453235263595165
1,0,0,0,0,0,0,1,1,0,0,0,0,8,160,0,27.458014181501202
0,0,0,0,0,0,1,0,0,0,0,0,1,8,160,2,27.451997900512445
0,0,0,1,0,0,1,0,0,0,1,1,1,8,160,0,27.45289317535993
0,0,0,0,1,0,0,0,0,1,1,1,1,22,160,0,27.457826663206976
0,1,1,0,1,0,0,0,0,0,0,1,1,8,160,0,27.45670075772928
0,0,0,0,0,0,1,0,1,0,0,0,1,8,8,1,27.452665185313585
