encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,0,0,1,1,0,0,0,1.34,1
1,0,0,1,0,0,0,0,1,1,0,1.675,1
0,1,1,0,0,0,0,1,0,0,0,1.855556,1
1,1,1,0,0,0,0,0,0,1,0,2.325,1
0,0,1,0,0,0,0,1,1,1,0,1.166667,1
1,0,0,0,1,0,0,0,1,0,0,2.371429,1
1,1,0,0,1,0,0,0,0,1,0,2.315385,1
0,0,1,0,0,0,0,0,1,0,0,1.2,1
0,1,1,0,0,0,0,1,1,1,0,1.2,1
0,1,0,0,0,1,0,0,1,0,0,1.2,1
1,1,0,0,1,0,0,0,0,0,0,2.257143,1
0,1,0,1,0,0,0,1,0,0,0,2.12,1
0,0,0,0,1,0,0,0,0,1,0,2.05,1
1,0,1,0,0,0,0,0,1,0,0,1.575,1
1,0,0,0,1,0,0,0,1,0,1,2.025,1
1,0,1,0,0,0,0,0,0,1,0,1.76,1
1,0,0,1,0,0,0,1,0,1,0,1.65,1
