NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,2.96444,1
0,0,1,0,0,1,0,0,1,0,0,1,1,8,8,0,2.96444,1
1,0,0,0,0,0,0,1,0,0,0,0,1,8,320,0,2.96444,1
0,0,0,0,0,0,1,0,0,0,0,0,1,8,160,0,2.95555,1
0,0,1,0,0,0,0,0,1,1,0,1,1,22,8,1,1.622267,1
1,0,1,0,0,0,0,0,1,1,0,1,1,22,8,1,1.622267,1
0,0,0,0,0,0,0,0,1,1,0,1,1,22,8,1,1.622267,1
0,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,1.622267,1
0,1,0,0,0,0,0,0,1,0,0,0,0,22,320,0,1.622267,1
0,0,1,1,1,0,0,0,0,0,0,0,0,22,320,0,1.622267,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,320,0,2.633317,1
0,0,0,0,0,0,0,1,0,0,0,0,1,8,320,0,2.633317,1
0,0,0,1,0,0,0,1,0,0,0,0,0,8,320,0,2.333333,1
