NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,1,1,0,0,0,0,0,1,0,0,0,0,8,160,0,2.87554,1
0,0,1,1,0,0,0,0,1,0,0,0,0,8,160,0,2.87554,1
1,0,1,1,0,1,0,1,0,1,0,1,0,22,320,0,2.87554,1
1,1,0,0,0,0,0,0,1,1,0,1,0,48,8,0,1.533367,1
1,0,1,0,0,1,0,1,0,1,0,1,1,22,320,0,1.533367,1
0,1,0,0,1,0,0,0,0,0,0,0,0,22,320,0,1.533367,1
1,1,1,0,0,1,1,0,0,0,0,1,0,22,320,0,2.185167,1
1,0,1,0,0,1,0,0,1,1,0,1,1,48,320,0,1.533367,1
0,0,1,0,1,0,0,0,0,1,0,1,1,44,8,0,1.533367,1
1,0,1,0,0,1,0,1,0,1,0,1,1,44,320,0,1.533367,1
1,1,0,0,0,0,1,0,0,0,0,0,0,22,8,2,2.544417,1
0,0,0,0,0,0,0,0,0,0,1,0,1,8,320,0,2.544417,1
0,0,1,0,0,0,1,0,0,0,0,0,1,22,8,0,2.244433,1
0,1,1,0,0,0,0,1,0,0,0,0,0,22,8,2,2.244433,1
