encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,1,0,1,1.111111,1
0,1,0,0,1,0,0,1,1,1,0,1.888889,1
0,1,0,0,1,0,0,0,1,0,1,1.666667,1
0,0,0,0,0,1,0,0,0,0,0,1.888889,1
0,1,0,0,1,0,0,0,0,0,1,1.222222,0
1,0,0,0,1,0,0,0,1,0,1,1.444444,1
1,1,0,0,1,0,0,0,0,0,1,0.888889,1
0,0,0,0,0,1,0,1,1,1,0,0.444444,1
0,0,0,0,1,0,0,0,1,0,0,1.444444,1
1,0,0,0,1,0,0,1,1,0,1,0.222222,0
1,1,0,0,0,1,0,0,0,0,0,1.555556,1
0,1,0,0,1,0,0,1,1,0,1,1.444444,1
0,0,0,0,1,0,0,0,0,1,0,1.555556,1
0,0,0,0,1,0,0,0,0,0,1,0.444444,0
0,0,0,0,1,0,0,1,1,0,1,0.666667,1
0,1,0,0,0,1,0,0,0,0,0,1.555556,1
1,1,0,0,1,0,0,0,0,0,0,1.444444,1
1,1,0,0,1,0,0,0,0,1,0,1.222222,1
0,0,0,0,1,0,0,0,0,1,1,0.555556,1
0,1,0,0,1,0,0,0,0,0,0,0.888889,1
0,0,0,0,0,1,0,0,1,0,0,1.333333,1
0,0,0,0,0,1,0,0,0,1,0,1.333333,1
0,1,0,0,1,0,0,1,1,1,1,1.222222,0
0,0,0,0,1,0,0,1,0,0,1,1.0,1
