encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,1,0,1,0,2.13782,1
0,0,0,0,1,0,0,0,1,0,0,1.0667,1
0,1,0,0,1,0,0,0,1,0,1,2.705562,1
0,0,0,0,1,0,0,0,0,1,0,2.498414,1
0,0,0,0,1,0,0,0,1,0,1,2.32002,1
1,0,1,0,0,0,0,0,0,1,0,1.92002,1
1,0,1,0,0,0,0,0,1,0,0,1.0667,1
0,0,0,0,1,0,0,0,0,0,0,2.051833,1
0,0,1,0,0,0,0,0,1,0,0,1.0667,1
1,0,0,0,1,0,0,1,1,0,1,1.0667,1
0,0,0,0,0,0,1,0,1,0,0,2.3037,1
1,1,1,0,0,0,0,0,0,1,0,1.9556,1
1,0,0,0,0,0,1,0,1,0,0,2.140767,1
0,0,0,1,0,0,0,1,1,0,0,1.3556,1
1,0,0,0,1,0,0,0,1,0,1,2.1,1
1,1,0,0,1,0,0,0,0,0,1,1.8444,1
0,0,0,0,1,0,0,1,1,0,1,1.8444,1
