NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,1,1,0,0,0,0,0,0,0,1,0,0,8,160,0,0.31
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,1,0.34
1,1,0,0,0,1,0,1,0,0,0,1,0,8,160,0,0.33
0,1,1,0,0,0,0,1,0,1,0,0,0,8,160,0,0.36
0,1,0,0,0,0,0,1,0,0,0,1,0,8,160,0,0.36
1,1,0,0,0,0,1,0,0,1,0,1,0,22,8,1,0.49
1,0,1,0,0,1,1,0,0,1,0,0,1,8,320,0,0.45
0,1,0,0,0,1,0,0,0,1,1,0,0,44,160,0,0.6
1,1,1,0,0,0,0,1,0,0,0,1,0,44,8,1,0.71
0,0,0,0,0,0,0,0,0,0,1,0,1,44,8,1,0.65
1,0,1,0,0,0,0,1,0,0,0,1,1,44,8,1,0.96
0,1,1,0,0,0,0,1,0,1,0,1,0,44,8,1,0.72
0,1,1,0,0,0,0,1,0,1,0,1,0,44,160,0,0.81
0,0,0,0,0,0,0,0,0,0,1,1,1,44,8,1,0.8
1,1,0,0,0,1,0,1,1,0,0,1,0,8,160,0,1.2218254196579375
0,1,0,0,1,1,1,0,1,1,1,1,1,8,8,1,1.2219851564763535
0,1,1,1,0,0,0,0,0,1,0,0,0,8,160,0,1.222524792904752
0,0,0,1,0,1,0,1,1,1,0,0,1,8,160,0,1.221471235628314
0,0,1,0,0,0,0,1,0,0,1,1,1,8,160,0,1.2226265259096134
0,0,0,0,1,0,0,0,0,0,0,1,1,44,8,1,1.2231224501602498
