encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,0,0,0,0,0,1,1,0,0,0,3.71
1,0,0,0,1,0,0,0,1,0,0,3.74
1,0,0,0,1,0,0,0,1,0,1,3.76
0,1,0,1,0,0,0,1,0,0,0,3.78
0,0,0,0,0,1,0,0,1,1,0,3.82
1,1,0,0,1,0,0,0,1,0,1,3.92
0,1,0,0,0,1,0,1,1,1,0,5.05
1,1,0,0,0,0,1,1,0,0,0,6.97
0,0,1,0,0,0,0,0,1,1,0,7.03
1,0,0,1,0,0,0,1,1,1,0,7.1
0,0,0,0,0,0,1,1,1,0,0,7.15
0,0,0,1,0,0,0,1,0,0,0,7.53
0,1,0,0,0,1,0,1,0,0,0,7.99
1,0,0,0,0,1,0,1,1,1,0,8.24
1,1,1,0,0,0,0,0,0,0,0,10.46
0,1,0,0,0,0,1,1,0,0,0,10.61
0,1,0,0,0,0,1,1,1,0,0,10.68
0,0,0,0,0,0,1,1,1,1,0,44.25
0,0,0,0,0,0,1,0,0,1,0,44.79
0,0,0,0,0,0,1,0,0,0,0,65.02
