iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,90,1.07
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,1.04
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,1.06
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,90,1.08
0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,1.05
0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,1.04
0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,90,1.06
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,90,1.14
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,1.03
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,1.07
0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,90,1.06
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,1.04
0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,1.04
0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,90,1.05
0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,90,1.05
0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,90,1.06
0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,90,1.08
0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,1.12
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,90,1.06
0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,90,1.08
0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,90,2.1571044750809567
0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,10,2.1563973999160453
1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,10,2.156371505296472
1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,90,2.157723622160624
1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,10,2.1549054355321062
1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,90,2.1530890248289056
1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,10,2.1538035365363353
1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,90,2.1514103975093355
1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,10,2.1536089834560457
0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,10,2.1520721647652064
