NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,0,2.807367,1
0,0,0,1,0,0,1,0,0,1,0,1,0,22,8,0,1.7333,1
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,0,2.807367,1
0,1,1,0,0,0,0,0,1,1,0,1,0,8,8,1,1.7333,1
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,1,2.807367,1
1,0,1,0,0,1,0,0,0,1,1,1,1,8,320,0,1.7333,1
1,0,1,1,0,1,0,0,0,0,1,1,0,8,320,0,1.7333,1
1,0,1,0,0,0,0,0,0,1,1,1,1,8,8,0,2.78885,1
1,1,1,0,1,0,0,0,0,1,0,1,0,22,8,0,1.7333,1
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,1,1.7333,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,2.3444,1
0,0,0,1,0,0,0,0,1,1,0,1,0,8,8,0,2.3444,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,160,0,2.3444,1
