OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1.085714,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.085714,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1.692663,1
0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1.085714,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.085714,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.085714,0
1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1.085714,0
0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1.085714,0
0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1.085714,0
0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1.085714,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.979857,1
0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,2.174581,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1.558686,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2.144948,1
1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1.272971,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.250771,1
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.272971,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1.272971,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2.393629,1
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2.393629,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.415829,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.415829,0
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.415829,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2.295238,1
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2.243371,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.647586,0
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1.647586,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2.137548,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.053957,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.041264,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.590443,0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2.041264,1
1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1.953957,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.590443,0
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.8889,1
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1.8889,1
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.119064,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1.8889,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1.920657,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.920657,1
