NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,1,2.577778,1
0,0,0,0,0,0,0,1,0,0,0,0,1,8,8,0,1.466667,1
1,0,1,0,0,0,0,0,0,1,1,1,1,22,8,2,1.2,0
0,0,0,0,0,0,0,0,0,0,1,0,1,22,8,1,1.2,0
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,2,1.2,1
0,0,0,1,1,0,0,0,0,0,0,0,0,22,8,1,1.2,0
0,0,0,0,1,0,0,0,0,0,0,0,1,22,8,1,1.2,1
0,0,0,0,0,0,0,0,0,1,1,1,1,22,8,1,1.2,1
0,0,0,0,0,0,0,0,0,1,1,1,1,22,8,2,1.2,1
0,1,0,0,0,0,0,1,0,0,0,0,0,48,160,0,1.2,1
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,1,2.35,1
0,0,0,1,0,0,0,1,0,1,0,1,0,8,8,1,2.35,1
1,1,0,0,0,0,1,0,0,1,0,1,0,8,8,1,2.35,1
0,0,0,1,0,0,0,1,0,0,0,0,0,8,8,0,1.2,1
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,1,2.066667,1
0,0,0,1,1,0,0,0,0,1,0,0,0,22,8,1,1.2,1
1,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,2.133333,1
0,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,1.9,1
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,0,2.0,1
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,1,1.9,1
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,1,1.7,1
0,0,0,1,0,0,0,1,0,1,0,1,0,8,8,0,1.4,1
0,1,1,0,1,0,0,0,0,0,0,1,0,8,8,1,1.4,1
