NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,0,1,0,0,0,1,0,0,0,1,0,8,8,1,2.916067,1
0,0,0,0,0,0,0,0,0,0,1,0,1,8,160,0,1.7556,1
1,0,0,1,0,0,0,1,0,1,0,0,0,22,8,1,1.7556,1
0,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,1.3556,0
0,0,0,0,0,1,0,0,0,0,1,0,1,8,160,0,1.3556,1
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,1,1.896333,1
0,0,0,0,1,0,0,0,0,0,0,0,1,22,8,2,1.3556,0
0,0,0,0,0,0,0,0,0,0,1,0,1,22,8,0,1.3556,0
1,0,1,0,0,1,0,1,0,1,0,1,1,22,320,0,1.3556,1
0,0,0,0,1,0,0,0,0,0,0,0,1,22,8,0,1.3556,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,1,1.91115,1
0,1,0,0,0,0,1,0,0,0,0,1,0,8,8,0,2.711125,1
1,1,0,0,0,1,0,0,1,1,0,1,0,8,320,0,2.711125,1
1,0,0,1,0,0,0,1,0,1,0,0,0,8,8,0,2.711125,1
1,0,0,0,1,1,0,0,0,1,0,1,1,8,8,0,1.91115,1
1,0,0,0,0,0,1,0,0,0,0,0,1,8,8,0,1.6667,1
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,1,2.3111,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,0,2.3111,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,160,0,2.0,1
1,0,0,1,0,0,1,0,0,0,0,1,0,8,8,0,2.3111,1
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,1,2.0,1
0,1,0,0,0,0,1,0,0,1,0,0,0,8,8,0,2.0222,1
1,1,1,0,0,1,0,0,1,1,0,1,0,8,320,0,2.0222,1
