iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,2.444444,1
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,0.857143,0
0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,10,1.678571,1
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,10,0.857143,0
0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,10,0.857143,0
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,90,1.571429,1
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,10,0.857143,0
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,10,0.857143,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,10,0.857143,0
1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,90,0.857143,0
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90,0.571429,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,10,0.571429,0
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,2.428571,1
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,10,1.071429,0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,10,1.809524,1
0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,10,1.071429,0
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,90,2.071429,1
0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,90,2.071429,1
0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,2.285714,1
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,10,1.5,1
0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,90,1.5,1
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,90,1.714286,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,1.785714,1
0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,1.714286,1
0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,90,1.785714,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,90,1.428571,1
0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,90,1.857143,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,10,1.857143,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,1.857143,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,1.857143,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,10,1.857143,1
