NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,0,2.892043,1
1,0,1,1,1,0,0,0,0,0,0,1,0,8,8,0,2.888867,1
1,0,0,0,0,0,0,0,1,0,0,0,1,22,8,1,1.4111,1
1,0,0,0,0,0,0,0,1,0,0,1,1,22,8,0,1.4111,1
0,0,0,0,0,0,0,0,1,1,0,0,1,22,8,0,1.4111,1
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,2,1.4111,1
0,0,0,0,1,0,0,0,0,0,0,0,1,22,160,0,1.4111,1
1,0,0,0,0,1,1,0,0,1,0,1,1,44,160,0,1.4111,1
1,1,1,0,0,1,0,0,1,1,0,1,0,48,320,0,1.866633,1
1,0,1,0,0,0,0,0,0,1,1,1,1,44,8,0,1.4111,1
1,1,1,0,1,1,0,0,0,0,0,1,0,8,8,0,2.638867,1
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,0,2.638867,1
0,0,1,0,0,0,1,0,0,1,0,1,1,8,8,0,2.37775,1
1,1,1,0,0,1,0,0,1,1,0,1,0,22,8,0,2.12775,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,2.4111,1
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,1.9111,1
1,0,1,1,1,0,0,0,0,1,0,1,0,8,8,0,1.9111,1
1,1,1,0,1,1,0,0,0,0,0,1,0,8,320,0,2.1611,1
1,1,1,0,0,1,1,0,0,1,0,1,0,22,8,0,2.1611,1
1,0,1,0,0,0,1,0,0,1,0,1,1,8,8,0,2.1611,1
