iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10,1.728157,1
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,2.102762,1
0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,90,0.7389,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10,1.824067,1
0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,10,0.7389,0
0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,10,0.7389,0
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,90,0.7389,0
0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,90,1.092567,0
0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,90,1.092567,0
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,90,0.7389,0
1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,90,1.99165,1
0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,90,1.2472,1
0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,10,1.0194,0
0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,10,1.0194,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,90,2.346283,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,2.346283,1
1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,10,1.1,0
0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,90,2.22054,1
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,1.827767,1
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,1.5083,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,1.56665,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,90,2.083325,1
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,90,1.81665,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,1.3861,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.945367,1
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,90,1.5778,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,1.7472,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,1.7472,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.7472,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,90,1.7472,1
