encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,1,0,0,0,0,1,0,0,0,2.578195,1
1,0,0,0,0,0,1,0,0,1,0,2.168458,1
1,1,0,0,1,0,0,0,0,0,0,2.100398,1
0,0,0,1,0,0,0,1,1,0,0,2.47173,1
1,1,0,0,0,0,1,1,0,1,0,0.692918,0
0,0,0,1,0,0,0,0,0,1,0,0.692918,0
0,0,0,0,1,0,0,0,1,0,0,1.924038,1
1,0,0,0,1,0,0,0,1,0,0,2.458927,1
0,0,0,1,0,0,0,1,1,1,0,1.473765,1
0,1,0,0,0,1,0,1,0,1,0,0.692918,0
0,1,0,1,0,0,0,1,0,0,0,2.217529,1
1,0,0,0,1,0,0,0,1,0,1,2.289921,1
0,0,0,0,0,1,0,0,0,1,0,1.876109,1
1,1,0,0,1,0,0,0,0,1,0,1.846476,1
0,1,0,0,1,0,0,0,0,0,0,2.006094,1
0,0,0,0,0,1,0,1,0,0,0,1.369664,1
0,0,0,0,1,0,0,0,0,1,0,2.072752,1
0,0,0,0,1,0,0,0,0,0,0,1.527273,1
0,1,0,0,1,0,0,1,1,0,1,1.775791,1
0,1,0,0,1,0,0,1,1,1,0,1.948518,1
0,0,0,0,1,0,0,0,0,0,1,1.7778,1
0,1,0,1,0,0,0,1,1,1,0,1.7778,1
1,0,0,0,0,0,1,1,0,0,0,1.846509,1
