NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,1,1,0,0,0,1,0,1,0,1,0,22,8,1,1.62
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,2,1.67
0,0,0,1,0,0,1,0,0,0,0,0,0,22,8,0,1.86
0,0,0,1,0,0,1,0,0,0,0,0,0,48,8,0,2.07
1,0,1,0,0,1,1,0,0,1,0,1,1,44,8,0,2.34
1,0,0,1,1,1,0,0,0,1,0,1,0,22,8,0,2.48
0,0,1,1,0,0,1,0,0,0,0,1,0,44,8,0,2.54
1,0,1,0,0,0,1,0,0,1,0,1,1,44,8,1,2.58
0,1,0,0,0,0,0,1,0,1,0,1,0,44,8,1,3.58
0,0,0,1,0,0,0,1,0,0,0,1,0,44,8,0,3.95
1,1,1,0,1,0,0,0,0,1,0,0,0,48,8,0,4.27
0,1,0,0,0,0,0,0,0,0,1,1,0,48,8,2,4.93
0,0,0,0,0,0,0,0,0,0,1,0,1,48,160,0,5.2
0,1,1,1,0,1,1,0,0,1,0,0,1,48,320,0,9.62109309010668
0,1,1,0,0,1,1,0,0,1,0,0,0,48,320,0,9.621148415929303
1,1,0,0,0,0,1,0,0,0,1,1,0,22,8,0,9.621244347834118
1,0,1,1,0,0,0,0,0,0,0,1,0,44,8,1,9.621478268687321
1,1,1,0,0,0,1,1,1,0,1,0,1,48,8,1,9.621506616614951
1,0,0,1,1,1,0,1,0,1,0,1,1,22,8,0,9.621599177267447
1,0,1,1,0,1,0,1,0,0,1,0,1,8,160,0,9.621776715484692
