encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,1,0,0,0,1,1,0,0,2.36,1
1,0,0,0,1,0,0,1,1,0,1,0.6,1
0,1,0,0,0,1,0,0,1,0,0,0.6,1
0,0,0,0,0,1,0,1,0,1,0,1.333333,1
0,1,0,0,1,0,0,1,1,1,0,2.142857,1
0,1,0,0,0,1,0,1,0,1,0,0.6,1
0,1,1,0,0,0,0,1,1,1,0,0.6,1
0,0,0,0,0,1,0,1,1,1,0,0.6,1
0,0,0,0,0,1,0,0,1,0,0,2.0,1
0,0,0,0,0,0,1,0,1,0,0,2.644444,1
0,0,0,0,0,1,0,0,0,0,0,2.0,1
0,0,0,0,0,1,0,0,1,1,0,1.6,1
1,0,0,0,0,0,1,0,1,0,0,2.266667,1
0,0,1,0,0,0,0,1,1,1,0,1.2,1
0,1,0,0,1,0,0,1,1,1,1,2.2,1
0,0,0,1,0,0,0,1,1,1,0,2.2,1
1,1,1,0,0,0,0,0,0,1,0,2.2,1
0,1,0,0,1,0,0,1,1,0,1,2.2,1
1,0,1,0,0,0,0,0,0,1,0,2.2,1
