NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,0,1,0,0,0,0,1,0,1,1,8,8,0,2.89778,1
1,0,1,0,0,0,1,0,0,1,0,1,1,8,8,0,2.237033,1
1,1,1,0,1,1,0,0,0,1,0,1,0,8,320,0,2.89778,1
1,1,1,0,1,0,0,0,0,0,0,1,0,22,8,0,2.570367,1
1,1,1,0,1,1,0,0,0,1,0,1,0,22,320,0,2.570367,1
0,0,1,1,0,0,0,1,0,1,0,1,0,22,8,0,1.599967,1
0,0,1,1,0,0,0,1,0,1,0,1,0,22,8,1,1.599967,1
0,0,0,0,0,0,1,0,0,0,0,1,1,44,8,0,1.599967,1
1,0,1,0,1,0,0,0,0,1,0,1,1,22,8,0,1.599967,1
1,0,0,1,0,0,0,1,0,0,0,1,0,48,8,1,1.599967,1
0,0,0,0,0,0,1,0,0,1,0,1,1,8,8,0,1.8889,1
1,0,1,0,0,0,1,0,0,1,0,1,1,8,8,1,1.8889,1
1,0,1,0,0,1,1,0,0,1,0,1,1,8,320,0,1.8889,1
1,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,2.555567,1
1,0,1,0,1,1,0,0,0,1,0,1,1,8,160,0,2.222233,1
