auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,0,0,0,0,0,0,1,0,1,0,0,2.416675,1
0,0,0,0,0,0,1,0,0,0,1,1,0.9889,0
1,0,0,0,0,0,0,0,0,1,1,1,0.9889,0
1,1,1,1,1,0,1,0,1,1,0,0,0.9889,0
1,0,1,0,0,0,0,1,0,1,0,0,0.9889,0
0,0,0,0,0,0,0,0,1,0,1,1,0.9889,0
1,0,0,0,1,0,0,1,0,1,0,1,0.9889,0
1,0,0,0,0,0,0,1,0,1,0,0,2.1667,1
0,0,1,0,0,0,1,0,0,0,1,0,1.694433,1
1,0,1,1,1,0,0,1,1,0,0,0,0.9889,0
0,1,0,0,1,0,0,0,0,0,0,0,1.4611,1
0,1,0,0,1,0,0,1,0,1,0,1,1.4611,1
0,0,0,1,0,0,0,0,0,1,0,0,1.81665,1
0,0,1,1,0,0,0,0,0,1,0,0,1.4611,1
0,0,0,0,0,0,0,0,0,1,0,0,2.23335,1
0,1,0,0,1,0,0,1,0,0,0,0,1.4611,1
1,0,0,0,0,0,0,0,0,1,0,0,1.4611,1
1,1,0,0,0,0,0,0,0,1,0,0,1.4611,1
0,0,0,0,0,0,1,0,0,0,0,0,2.0889,1
0,0,0,0,0,0,1,0,0,0,1,0,1.4222,0
0,0,1,0,0,0,1,0,0,0,0,0,2.0889,1
0,0,0,0,0,0,0,1,0,0,0,0,1.4222,0
0,0,0,0,0,0,1,0,0,1,1,1,1.4222,1
0,0,1,0,0,0,0,0,0,0,0,0,1.4222,1
0,0,0,1,0,0,0,0,0,0,1,0,1.4222,1
0,0,0,0,0,0,1,0,0,1,0,0,2.0056,1
0,0,0,0,0,0,0,0,0,1,0,1,2.0056,1
0,0,1,0,0,0,0,1,0,0,0,0,2.0056,1
1,0,0,0,0,0,0,0,0,0,0,0,2.0056,1
