OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,2.926986,1
1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2.926986,1
0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,2.41554,1
0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,2.1685,1
0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1.3889,1
1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1.9037,1
1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1.3889,1
0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1.3889,1
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.3889,1
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1.3889,1
0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,2.43335,1
1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1.6611,1
0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,2.44445,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.9333,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2.2056,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.2056,1
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2.2056,1
1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,2.2056,1
