NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,2.888867,1
1,0,0,0,0,0,0,1,0,0,0,0,1,8,320,0,1.3778,0
0,0,0,0,0,0,1,0,0,0,0,0,1,8,160,0,1.674067,1
1,1,1,0,0,1,1,0,0,1,0,1,0,22,320,0,2.47405,1
0,0,1,1,0,0,1,0,0,1,0,1,0,22,320,0,1.3778,1
0,0,1,0,0,0,0,0,1,1,0,1,1,22,8,1,1.3778,1
0,1,0,0,0,0,0,0,1,0,0,0,0,22,320,0,1.3778,1
0,0,0,1,0,0,1,0,0,1,0,1,0,22,320,0,1.3778,1
0,0,1,1,1,0,0,0,0,0,0,0,0,22,320,0,1.3778,1
1,0,0,0,0,0,0,1,0,1,0,0,1,48,8,0,1.3778,1
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,0,2.67775,1
0,0,0,0,0,0,1,0,0,0,0,0,1,8,8,0,2.266633,1
0,0,1,1,0,0,0,1,0,1,0,1,0,8,8,0,2.488867,1
1,1,1,0,0,1,1,0,0,1,0,1,0,44,8,0,1.4222,1
0,0,1,1,0,1,1,0,0,1,0,1,0,8,8,0,2.496267,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,320,0,2.496267,1
0,0,0,1,0,0,1,0,0,0,0,0,0,8,8,0,2.496267,1
0,1,1,0,0,1,0,0,0,1,1,1,0,8,320,0,2.3222,1
1,0,1,0,0,0,1,0,0,1,0,1,1,8,8,0,1.8444,1
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.1111,1
0,0,1,1,0,1,0,0,0,1,1,1,0,8,320,0,2.1111,1
