NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,0,0,1,1,0,0,1,0,1,1,8,320,0,2.39778,1
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,2,2.901586,1
0,0,1,1,1,0,0,0,0,1,0,1,0,8,8,0,1.8889,1
1,1,0,0,0,0,1,0,0,1,0,1,0,48,8,0,1.3889,0
1,0,0,1,0,1,0,1,0,1,0,1,0,22,320,0,1.3889,1
0,0,0,1,0,0,0,1,0,0,0,0,0,22,8,0,1.3889,1
0,1,1,0,0,0,0,1,0,1,0,1,0,44,160,0,1.3889,1
0,0,1,1,0,0,0,1,0,1,0,1,0,44,160,0,1.3889,1
0,1,0,0,0,0,0,1,0,0,0,0,0,48,8,1,1.3889,1
1,0,1,0,1,1,0,0,0,1,0,1,1,48,320,0,1.3889,1
1,0,0,1,0,0,0,1,0,0,0,1,0,8,8,0,2.6537,1
0,0,0,1,0,0,0,1,0,0,0,0,0,8,8,2,2.15,1
0,0,1,1,0,0,0,0,0,0,1,0,0,8,320,0,2.15,1
0,1,0,0,0,0,1,0,0,1,0,0,0,22,8,0,1.6389,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,0,2.4111,1
0,0,0,1,0,0,0,1,0,1,0,1,0,8,8,0,2.4111,1
1,0,1,0,0,1,1,0,0,1,0,1,1,8,8,0,2.4111,1
1,0,1,1,0,1,1,0,0,1,0,1,0,8,8,0,2.1611,1
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,0,2.1611,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,2,2.1611,1
1,0,1,0,0,1,1,0,0,1,0,1,1,8,160,0,2.1611,1
