id,8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,profile,qcomp,qpmax,qpmin,rc-lookahead,ref,scenecut,subme,threads,trellis,weightb,weightp,weight,selected
96,0,none,1,0.0517809269619148,0,5,0,7,20.60851486732971,-4:4,auto,0,392,2,umh,54,0,1,cbr,1,main,0.0311007961760659,37,18,28,7,21,9,12,0,0,0,0.959618,0
96,0,none,1,1.2284413190883303,0,5,0,7,20.60851486732971,-4:4,auto,0,392,2,umh,54,0,1,cbr,1,main,0.0311007961760659,37,18,28,7,21,9,12,0,0,0,0.959618,0
1908,0,p4x4,3,1.3381699574248425,0,0,1,-6,23.21909479916627,5:5,auto,0,322,1,dia,35,1,0,none,0,baseline,0.5953676782928479,48,4,92,2,80,8,2,1,0,0,0.959618,0
1042,0,none,3,0.8694210481076649,0,14,1,-2,29.71403796292493,0:0,none,0,307,0,esa,49,1,0,none,0,baseline,0.835904787497133,51,0,147,2,48,0,23,0,1,0,0.959618,0
1908,0,p4x4,3,1.3381699574248425,0,8,1,-6,23.21909479916627,5:5,auto,0,322,0,dia,54,0,0,none,0,baseline,0.9101993554684676,48,4,236,2,80,0,11,0,0,0,1.959593,1
1908,0,p4x4,3,1.3381699574248425,0,8,1,-6,23.21909479916627,5:5,auto,0,322,4,dia,35,1,1,none,0,baseline,0.5953676782928479,48,4,92,2,80,0,60,0,0,0,0.959618,0
96,0,none,1,0.0517809269619148,0,5,0,7,20.60851486732971,1:-1,auto,0,314,2,umh,54,0,1,cbr,1,main,0.0311007961760659,37,18,28,7,21,9,12,0,1,0,0.959618,0
96,0,none,1,1.6637035340564157,0,5,0,7,21.688814741577115,-4:4,auto,0,392,2,dia,54,0,1,cbr,1,main,0.0311007961760659,37,18,28,7,21,9,12,0,0,0,0.959618,0
1333,0,p4x4,1,0.0517809269619148,0,9,1,7,20.60851486732971,-4:4,spatial,0,51,4,dia,7,1,1,none,0,baseline,0.5953676782928479,43,4,92,2,36,0,60,0,0,0,0.959618,0
76,0,p8x8,1,0.6295137611273145,2,0,1,9,29.58495568862226,4:4,spatial,0,51,0,dia,54,0,1,none,0,baseline,0.6493532546000097,48,4,92,2,80,0,2,0,0,0,0.959618,0
707,1,p8x8,0,0.5543085505322843,2,13,0,2,23.780344080144086,0:0,temporal,1,218,4,dia,61,1,0,vbr,1,baseline,0.4750577984056717,43,5,77,3,70,0,16,0,1,2,1.006027,0
2150,1,p4x4,1,1.6886111996590245,0,2,0,-1,3.643598341057589,4:4,auto,1,218,4,dia,61,1,1,vbr,1,baseline,0.8560696908748571,43,5,102,3,89,0,16,0,1,2,1.006027,0
707,1,p8x8,0,1.450828810886252,2,14,0,2,23.780344080144086,0:0,temporal,0,46,0,esa,11,0,0,vbr,1,baseline,0.8560696908748571,43,5,102,3,89,0,16,0,1,2,1.006027,0
485,1,none,0,0.2135355693045214,2,14,0,2,23.780344080144086,0:0,temporal,0,394,0,esa,11,0,0,vbr,1,baseline,0.8560696908748571,43,7,102,3,80,0,32,0,1,2,1.006027,0
707,1,p8x8,0,1.450828810886252,2,14,0,2,23.780344080144086,0:0,temporal,0,46,0,esa,11,0,0,vbr,1,baseline,0.8560696908748571,43,9,97,3,80,10,32,0,1,2,1.006027,0
