encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,0,0,0,0,0,1,1,0,0,0,2.25
0,1,0,1,0,0,0,1,0,0,0,2.28
0,1,1,0,0,0,0,1,0,0,0,2.24
1,0,0,0,0,0,1,0,0,1,0,2.25
1,0,0,1,0,0,0,1,0,1,0,2.24
1,1,1,0,0,0,0,0,0,1,0,2.23
1,0,0,1,0,0,0,0,1,1,0,2.24
1,0,0,0,0,0,1,0,1,0,0,2.1
1,1,0,1,0,0,0,0,0,0,0,2.23
0,1,0,0,1,0,0,1,1,1,1,2.15
0,1,0,1,0,0,0,1,0,1,0,2.76
1,1,0,0,0,0,1,1,0,1,0,2.84
0,1,1,0,0,0,0,1,1,1,0,2.87
0,1,1,0,0,0,0,1,0,1,0,2.75
1,1,1,0,0,0,0,0,1,0,0,2.82
1,1,0,0,0,0,1,1,1,0,0,5.2
0,1,0,0,1,0,0,1,0,0,0,5.34
1,0,0,1,0,0,0,1,1,1,0,5.34
1,0,0,1,0,0,0,0,1,0,0,5.25
1,1,0,1,0,0,0,1,1,1,0,5.21
0,1,0,0,1,0,1,0,0,1,1,45.87491146550355
1,1,0,1,1,0,1,1,1,1,1,45.87475097929955
1,0,1,1,1,0,1,0,1,0,0,45.87666868475637
1,0,0,1,1,0,1,0,1,1,1,45.87152188867478
0,1,1,1,1,0,1,0,0,0,1,45.87844522387958
1,1,1,0,0,1,0,1,1,0,1,45.87684977634929
0,1,1,1,1,1,1,0,0,0,0,45.87829519683768
1,0,1,1,1,0,1,1,0,0,1,45.87715612761678
0,1,0,1,1,1,0,0,1,1,0,45.871869528200875
1,0,1,1,0,0,0,0,1,1,0,45.87744784424635
0,1,0,0,0,0,0,1,0,1,0,45.87206246156597
0,0,1,0,0,0,0,1,0,0,0,4.12
0,1,1,0,0,1,0,0,1,0,0,45.87172229130024
0,1,0,1,0,0,0,1,1,1,0,2.24
0,1,1,1,0,0,0,1,0,0,1,45.87302034667655
1,1,0,0,0,0,1,0,1,0,0,7.11
1,1,0,1,0,0,1,0,0,0,0,45.877941140955635
1,1,0,0,0,0,0,1,1,1,1,45.87566252895184
1,1,0,1,0,1,0,1,0,0,0,45.87337328541781
1,0,0,1,0,0,0,0,0,1,0,5.35
1,1,1,0,0,0,0,0,1,1,1,45.878057250888716
1,0,1,1,0,0,0,0,0,1,0,45.87700096586128
0,1,0,0,0,0,0,1,0,0,0,45.87170448285677
0,1,1,1,0,0,0,0,0,1,1,45.876585170193664
1,1,0,1,0,0,0,0,0,1,0,5.37
1,1,0,0,0,0,0,1,1,1,0,45.874451405336764
1,1,0,1,0,0,1,0,0,1,0,45.871677638376106
1,1,1,1,0,0,0,0,1,1,1,45.87689557931035
0,1,0,0,1,0,0,1,1,1,0,2.18
0,1,1,0,0,0,1,1,0,1,0,45.877339419285946
0,0,0,1,0,0,0,1,0,1,0,44.66
1,1,0,0,1,0,0,1,0,1,0,5.18
1,1,0,1,0,1,1,1,0,0,0,45.873596801793276
0,1,0,0,1,0,0,0,1,1,1,2.84
0,1,0,0,1,0,0,0,1,0,0,4.0
1,1,1,1,1,0,0,1,1,1,0,45.8717377264717
1,0,0,0,0,0,1,1,1,0,0,18.05
0,1,1,0,0,0,0,0,0,1,0,21.06
1,1,1,0,0,0,0,1,0,0,0,36.24
0,1,0,1,0,0,0,0,1,0,0,2.75
1,1,1,1,0,0,0,0,1,1,0,45.87662080070861
1,0,1,0,0,0,1,0,0,1,0,45.877129823858695
0,0,0,0,0,0,1,0,1,0,1,45.876843625010956
0,1,0,1,0,0,0,0,1,1,0,4.22
1,1,1,0,0,0,0,0,1,1,0,5.72
1,0,0,1,1,0,0,0,0,1,0,45.874094702109694
1,1,0,0,0,0,1,0,1,0,1,45.87888804022828
1,0,0,0,0,0,0,0,1,0,0,45.87218187051041
1,0,0,0,0,0,1,0,0,0,0,43.96
0,1,1,0,0,0,0,0,1,0,0,21.05
0,1,1,0,0,1,0,1,0,1,1,45.87781450227699
1,1,0,0,1,0,0,1,1,1,0,5.34
1,1,1,1,0,0,0,1,0,1,0,45.87868419440704
0,1,0,0,1,0,1,0,1,0,0,45.87805831553992
1,0,0,0,0,1,0,0,1,1,1,45.87442616062293
0,1,0,0,0,0,0,0,1,1,0,45.87638368576733
0,1,1,1,0,0,0,1,1,1,1,45.87329445812773
0,1,0,1,0,0,0,1,0,1,1,45.87813078325532
1,1,0,1,0,0,0,1,0,1,0,5.71
0,0,0,0,1,0,1,0,1,0,0,45.87592753197582
1,0,0,1,0,0,0,1,0,0,0,5.34
1,1,0,1,0,0,0,1,1,0,1,45.8753478779918
0,1,0,0,1,1,0,1,1,1,0,45.8738074334454
0,1,0,0,1,0,0,1,1,0,0,45.87
1,1,0,0,0,0,1,1,1,1,0,21.05
1,0,0,0,1,1,0,1,1,1,1,45.87783521180926
1,1,0,1,0,0,0,1,0,0,0,7.05
1,0,0,1,0,0,1,1,0,0,0,45.87894767758
1,0,0,0,1,0,1,0,0,0,1,45.87770635409532
0,1,0,1,0,0,0,1,1,0,0,21.02
