NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,1,0,1,0,0,0,0,1,0,1,1,8,8,0,3.41
1,0,1,0,0,1,0,0,1,1,0,1,1,8,8,0,3.49
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,0,3.51
0,1,0,0,0,0,0,0,1,0,0,1,0,8,320,0,4.48
0,0,0,0,1,0,0,0,0,1,0,1,1,8,8,0,5.04
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,1,5.05
1,0,0,0,0,0,0,0,1,1,0,1,1,8,8,1,5.07
0,0,1,0,0,1,0,0,1,1,0,1,1,8,8,0,5.15
1,0,0,0,0,0,0,0,1,1,0,1,1,8,8,2,5.22
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,2,5.22
1,0,0,1,0,0,1,0,0,0,0,1,0,22,8,1,6.27
0,1,0,0,0,0,0,1,0,1,0,1,0,48,8,0,6.63
0,0,1,1,0,0,1,0,0,1,0,0,0,22,160,0,7.92
1,0,1,1,1,1,0,0,0,1,0,0,0,22,160,0,8.15
0,0,0,0,1,0,0,0,0,1,0,0,1,22,320,0,9.66
1,1,0,0,0,0,1,0,0,0,0,0,0,22,8,2,10.22
0,1,0,0,0,0,1,0,0,0,0,0,0,22,8,2,10.46
0,0,0,0,1,0,0,0,0,0,0,0,1,48,8,2,11.51
1,0,0,0,0,0,0,1,0,0,0,1,1,48,8,0,12.66
0,0,0,0,0,0,0,1,0,0,0,1,1,22,8,1,13.93
