encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,0,1,0,2.671235,1
1,1,0,0,1,0,0,0,0,1,0,2.385855,1
0,0,0,0,1,0,0,0,0,0,0,2.1289,1
0,0,0,0,1,0,0,0,0,0,1,2.125933,1
0,0,0,1,0,0,0,1,1,0,0,1.1852,1
0,0,0,0,0,1,0,0,1,1,0,2.367664,1
0,1,0,0,1,0,0,1,1,1,1,1.9889,1
0,0,0,0,1,0,0,0,0,1,1,1.7911,1
0,1,0,0,1,0,0,0,0,1,0,0.9556,1
0,0,0,0,1,0,0,1,1,1,1,0.9556,0
0,1,0,0,1,0,0,0,0,0,0,2.05555,1
0,1,0,0,1,0,0,1,1,1,0,2.25555,1
0,0,0,0,0,1,0,1,1,1,0,1.840733,1
0,0,0,0,0,1,0,0,0,0,0,2.446029,1
0,1,0,0,0,1,0,0,0,0,0,2.16444,1
0,0,0,0,0,1,0,0,0,1,0,1.885167,1
1,1,0,0,1,0,0,0,0,0,0,1.76665,1
0,1,0,0,1,0,0,0,0,0,1,1.5889,1
0,1,0,0,1,0,0,0,1,0,1,1.7889,1
0,0,0,0,1,0,0,1,0,0,1,1.7889,1
1,1,0,0,1,0,0,0,0,0,1,1.7889,1
