encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,1,0,2.151515,1
0,1,0,0,1,0,0,0,0,0,0,1.927083,1
0,1,0,0,1,0,0,0,1,0,1,2.384259,1
1,0,0,0,0,0,1,0,0,1,0,1.772727,1
0,1,0,1,0,0,0,1,1,1,0,1.954545,1
1,1,1,0,0,0,0,0,1,0,0,0.5,0
0,0,0,1,0,0,0,0,0,1,0,0.5,0
0,1,0,0,0,1,0,1,1,1,0,0.5,0
0,1,0,0,1,0,0,0,1,1,1,0.5,0
0,0,0,1,0,0,0,0,0,0,0,0.5,0
0,0,0,0,1,0,0,0,0,1,0,2.277778,1
1,1,0,0,1,0,0,0,0,0,0,2.25,1
0,1,0,0,1,0,0,1,1,0,1,1.8,1
1,1,0,0,1,0,0,0,0,0,1,1.388889,1
0,1,0,0,1,0,0,1,1,1,0,2.261905,1
0,1,0,0,0,0,1,0,0,1,0,1.952381,1
0,0,0,0,1,0,0,0,0,0,1,1.791667,1
0,0,0,0,1,0,0,0,0,0,0,1.083333,1
0,0,0,0,1,0,0,1,1,0,1,1.083333,1
1,0,0,0,1,0,0,0,1,0,1,1.979167,1
0,1,0,0,1,0,0,0,0,0,1,1.541667,1
1,0,1,0,0,0,0,0,0,1,0,1.916667,1
0,0,0,0,1,0,0,1,0,0,1,1.833333,1
0,0,0,1,0,0,0,1,1,0,0,1.833333,1
0,0,0,0,1,0,0,0,1,0,1,1.833333,1
