auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,1,1,0,1,0,0,0,1,0,1,0,0.25,0
0,1,0,0,1,0,0,1,1,0,1,0,0.25,0
0,1,1,0,1,0,0,1,1,0,1,0,0.25,0
0,1,1,1,1,0,0,1,1,1,1,0,0.25,0
0,1,1,0,1,0,1,1,1,0,1,0,0.25,0
0,0,1,0,0,1,0,0,0,0,0,0,0.75,1
0,0,0,0,0,1,1,0,0,1,1,0,0.25,1
0,1,1,0,0,1,0,1,0,1,0,0,0.625,1
0,1,1,0,0,1,0,1,0,1,0,1,0.625,1
0,0,1,1,0,1,1,1,1,1,0,1,0.25,0
1,0,0,0,0,1,1,0,0,1,1,0,0.875,0
1,0,1,1,0,1,0,0,0,0,0,0,0.375,0
1,0,0,0,1,0,0,0,0,0,0,1,1.25,0
1,0,0,0,1,0,0,0,0,0,0,0,1.0,1
1,0,0,1,1,0,0,0,0,0,1,0,1.125,0
1,0,0,1,0,0,0,0,0,0,0,1,0.375,1
1,0,0,0,0,0,0,0,0,1,0,1,1.25,1
1,0,0,1,0,0,0,0,0,0,1,1,0.375,1
1,0,0,1,0,0,0,1,0,1,1,0,1.375,1
1,0,0,0,0,0,1,0,0,1,1,0,0.375,1
0,1,1,0,0,1,0,0,0,0,0,0,0.5,0
0,1,1,1,1,1,1,1,0,0,1,1,0.5,0
1,1,1,1,1,1,0,0,0,0,0,0,0.5,0
0,1,0,0,0,1,0,1,0,1,0,0,0.5,0
1,1,0,0,0,1,0,1,0,1,0,0,0.5,0
0,1,0,0,1,1,0,1,0,1,0,1,0.5,0
0,1,1,0,1,1,1,1,1,1,1,1,0.5,0
0,1,1,1,1,1,1,1,1,0,1,1,0.5,0
0,0,0,0,0,0,1,1,0,0,0,1,0.625,0
1,0,0,0,1,0,0,1,0,0,0,1,0.875,1
0,0,1,0,1,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,1,1,0,0,1,0,0,0.625,1
0,0,0,0,0,1,1,0,0,0,0,1,0.625,1
1,1,0,1,0,0,0,0,0,0,1,1,1.0,0
1,0,0,0,1,0,0,0,0,0,1,0,1.0,0
1,0,0,0,1,0,1,0,0,1,1,0,0.75,1
1,0,1,0,1,0,0,0,0,0,0,0,1.375,0
1,0,0,1,1,0,0,0,0,1,0,0,1.375,0
1,0,0,0,1,0,0,1,0,1,0,0,0.75,1
1,0,0,0,1,0,0,1,0,1,0,1,1.125,1
1,1,0,0,0,0,0,0,0,0,1,0,0.875,1
1,1,0,0,1,0,0,1,0,0,1,0,1.375,0
1,0,0,1,1,0,0,1,0,0,1,0,0.875,0
1,0,1,0,0,0,0,0,0,0,1,1,1.25,1
1,0,0,0,0,0,0,0,0,1,1,0,1.25,0
1,0,0,1,1,0,0,0,0,0,1,1,0.875,0
1,0,0,1,0,0,0,0,0,0,0,0,1.0,0
1,0,1,0,0,0,0,0,0,0,0,0,1.25,0
1,0,0,1,1,0,0,0,0,0,0,0,1.25,1
1,0,0,0,0,0,0,1,0,0,1,0,1.0,0
1,0,0,0,1,0,1,0,0,1,0,0,1.0,1
