OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.7289,1
1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,2.044433,1
1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,2.377817,1
1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1.333367,0
1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1.333367,1
1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,2.033333,1
0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1.333367,1
1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1.333367,0
1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1.333367,1
1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1.333367,1
0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1.7333,1
1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1.7333,1
1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1.7333,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7333,1
1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1.7333,1
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2.088933,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.088933,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.088933,1
1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2.088933,1
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2.088933,1
0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,2.088933,1
0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,2.088933,1
