encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,0,1,0,0,0,0,0,2.101586,1
0,0,0,0,1,0,0,0,0,1,0,2.382968,1
1,0,1,0,0,0,0,0,0,1,0,2.512693,1
0,0,0,0,1,0,0,0,0,1,1,0.796814,1
1,0,0,0,0,0,1,0,1,0,0,2.073005,1
0,0,0,1,0,0,0,0,0,1,0,0.796814,1
0,0,0,0,1,0,0,0,1,0,0,1.468243,1
0,0,0,0,0,1,0,0,1,1,0,2.234929,1
1,1,1,0,0,0,0,0,0,1,0,2.403186,1
0,0,0,0,1,0,0,0,1,1,1,0.796814,1
0,0,0,0,0,1,0,0,0,0,0,2.412066,1
0,0,0,0,0,1,0,1,0,1,0,1.193629,1
0,0,0,0,0,0,1,0,1,0,0,1.989414,1
0,0,0,0,1,0,0,0,0,0,0,1.634943,1
0,1,0,0,0,1,0,0,0,0,0,1.876207,1
1,1,0,0,1,0,0,0,0,0,0,2.052414,1
0,1,0,0,0,0,1,0,0,1,0,2.007964,1
0,0,0,0,0,1,0,0,0,1,0,1.898457,1
1,1,0,1,0,0,0,0,0,0,0,1.898457,1
