OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,26284.583291278
1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,26625.8999600612
0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,25274.3164092899
1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,24816.0802019576
0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,30753.3499743722
0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,31913.9729139531
1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,25895.3832906059
0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,46684.6499229703
1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,24911.6832602591
0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,30914.8665960777
1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,23954.201229836053
1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,23954.205300461286
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,23954.2030610242
0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,23954.20850642744
0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,23954.20255625477
0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,23954.20467738936
0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,23954.201523767715
1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,23954.20491382416
1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,23954.20119783403
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,23954.206032340568
1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,23954.20790302797
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,23954.207910472425
0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,23954.202875824496
1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,23954.204189196396
0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,23954.2063281801
1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,23954.20424261259
1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,23954.204468760527
0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,23954.202900777425
1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,23954.205118193164
0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,23954.20345511918
