encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,0,0,0,1,0,0,0,1,0,0,5.28
0,1,0,0,1,0,0,1,1,1,1,6.08
0,0,0,0,1,0,0,0,0,1,0,6.08
0,1,0,0,1,0,0,1,1,0,1,6.14
1,1,0,0,1,0,0,0,0,1,0,6.2
0,1,0,0,1,0,0,0,1,0,1,6.21
1,1,0,0,1,0,0,0,0,0,0,6.25
1,1,0,0,0,0,1,0,0,0,0,6.25
0,1,0,0,1,0,0,0,0,0,1,6.31
0,0,0,0,1,0,0,0,1,0,1,6.32
1,1,0,0,1,0,0,0,0,0,1,6.33
0,0,0,1,0,0,0,1,1,1,0,6.47
0,0,0,0,1,0,0,0,0,0,0,6.48
1,1,0,0,1,0,0,0,1,0,1,6.48
0,0,1,0,0,0,0,1,1,1,0,6.58
0,0,1,0,0,0,0,1,1,1,0,6.58
0,0,1,0,0,0,0,1,1,1,0,6.58
0,0,0,0,1,0,0,0,1,1,1,8.69
0,0,0,0,1,0,0,1,1,1,0,10.03
0,0,1,0,0,0,0,0,0,1,0,114.11
