iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,90,1.6,0
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,90,1.2,0
0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,90,1.2,0
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,90,1.0,0
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,90,1.75,1
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,90,1.0,0
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,90,1.133333,0
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,90,1.1,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,10,1.0,0
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,90,1.0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,90,0.5,0
0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,90,0.5,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,1.88,1
0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,90,0.5,0
0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,90,0.5,0
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,90,0.5,0
0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,90,0.85,0
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,90,0.5,0
0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,90,0.85,0
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,1.1,0
0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,90,1.725,1
0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,10,0.9,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,90,0.9,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,90,1.8,1
0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,0.9,0
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,90,0.9,0
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,90,1.95,1
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,90,1.625,1
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,90,1.0,0
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,0.9,0
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,2.16,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,0.8,0
1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,90,0.8,0
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,90,1.25,0
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,90,0.8,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,1.966667,1
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,10,1.9,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,90,1.9,1
1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,90,1.6,0
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,90,1.6,0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,90,2.15,1
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,2.15,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90,2.15,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,10,2.0,1
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,2.0,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,2.0,1
0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,2.0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,2.0,1
0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,90,2.0,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,2.0,1
