NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,2,2.9531,1
0,0,1,0,0,1,0,1,0,1,0,1,1,8,320,0,1.748167,1
0,0,0,1,0,0,0,0,1,0,0,0,0,8,8,1,2.14222,1
1,1,1,0,0,0,0,0,1,1,0,0,0,22,8,1,1.748167,1
1,0,0,1,0,0,0,0,1,0,0,1,0,22,8,1,1.3333,1
0,0,0,1,0,0,0,0,1,1,0,1,0,22,8,0,1.3333,0
1,0,0,1,0,1,0,0,0,1,1,1,0,22,160,0,1.3333,0
1,0,0,0,0,1,0,0,1,1,0,1,1,22,8,0,1.3333,0
0,0,1,1,0,0,0,0,1,0,0,1,0,22,8,1,1.3333,1
1,0,0,0,0,0,0,1,0,1,0,0,1,44,8,0,1.3333,1
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,1,2.348167,1
0,0,0,1,0,0,0,0,1,0,0,0,0,8,8,2,1.5556,1
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,1,2.555567,1
0,0,0,1,0,0,1,0,0,0,0,0,0,8,8,1,2.555567,1
0,0,0,1,0,0,0,0,1,1,0,1,0,8,8,0,2.555567,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,1,2.14445,1
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,0,1.7333,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,2,2.3667,1
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,0,2.3667,1
0,0,0,1,0,0,0,0,1,1,0,0,0,8,8,0,1.9556,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,0,2.1778,1
0,0,0,1,0,0,0,0,1,1,0,1,0,8,8,1,2.1778,1
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,1,2.1778,1
