iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,10,0.4,0
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,90,1.42,1
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,90,1.785714,1
0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,10,0.4,0
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,90,0.4,0
0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,10,1.15,0
0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,10,0.7,0
1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,90,0.4,0
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,90,0.4,0
1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,10,0.4,0
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,2.05,1
0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,90,0.7,0
1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,90,1.2,0
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,90,1.2,0
1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,90,0.7,0
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,90,1.15,0
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,2.283333,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,2.283333,1
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,90,1.566667,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,1.3,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,1.6,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,2.14,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,2.271429,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.533333,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,90,1.6,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,90,1.94,1
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,90,1.1,0
0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,90,1.1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,90,1.1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1.1,0
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,10,1.4,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.866667,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.04,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.1,0
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,1.1,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,90,1.933333,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90,1.866667,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,2.0,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,1.7,1
