encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,0,0,0,1,0,0,0,1,0,0,10.19
1,0,0,0,1,0,0,0,1,0,1,10.16
0,1,0,0,1,0,0,0,0,0,0,10.5
0,0,0,0,1,0,0,0,0,1,0,10.26
0,0,0,1,0,0,0,1,1,0,0,10.3
0,1,0,0,1,0,0,1,1,0,1,10.43
0,1,0,0,1,0,0,0,1,0,1,10.17
0,1,0,0,0,1,0,0,0,0,0,10.13
1,1,0,0,1,0,0,0,0,0,0,10.28
0,0,0,0,1,0,0,0,1,0,1,10.31
0,1,0,0,1,0,0,1,1,1,0,10.19
0,0,0,0,1,0,0,0,1,0,0,9.33
0,0,0,0,1,0,0,1,0,0,1,10.36
1,0,1,0,0,0,0,0,1,0,0,10.35
0,0,0,0,1,0,0,0,0,0,1,10.72
1,1,0,0,0,1,0,0,0,0,0,10.17
1,1,0,0,1,0,0,0,0,1,0,10.13
0,1,0,0,1,0,0,0,0,0,1,10.7
0,0,0,0,1,0,0,1,1,0,1,10.52
0,0,0,0,1,0,0,0,0,0,0,10.74
1,1,0,0,1,0,0,0,0,0,0,10.28
1,0,0,0,1,0,0,0,1,0,0,10.19
0,1,0,0,1,0,0,0,0,0,0,10.5
0,0,0,0,1,0,0,0,0,0,0,10.74
0,0,0,0,1,0,0,1,1,0,1,10.52
1,0,0,0,1,0,0,1,1,0,1,15.36
1,0,0,0,1,0,0,1,1,0,0,24.93
1,0,0,0,1,0,0,1,1,1,1,13.51
1,1,0,1,0,0,0,0,1,1,0,13.74
1,0,0,0,1,0,0,1,0,0,1,13.61
1,1,0,0,1,0,0,1,1,1,0,14.42
0,1,0,0,0,0,0,0,0,0,0,314.9851093483927
0,0,0,0,1,0,0,1,1,0,0,14.46
0,0,0,1,1,0,0,0,1,0,1,314.9867936912799
1,0,0,1,1,0,0,0,1,0,0,314.98817374503426
1,0,1,0,0,0,1,0,1,0,0,314.98521850886357
0,1,0,0,1,0,0,0,0,1,0,25.21
1,1,0,1,1,0,0,1,1,1,0,314.9875224541955
0,1,0,1,0,1,0,0,0,0,1,314.9813771023552
0,1,1,0,1,0,1,0,0,0,0,314.9820163511618
0,0,0,0,0,1,0,0,1,1,0,10.68
1,0,0,0,0,1,0,0,0,0,0,13.52
0,0,0,1,0,0,0,0,1,0,0,24.34
1,0,0,0,1,0,0,0,1,1,0,229.77
0,1,0,0,1,0,0,1,1,0,0,230.38
1,0,0,0,1,0,0,1,0,1,1,226.51
0,0,0,0,1,0,0,0,1,1,0,14.69
1,0,0,0,1,1,0,0,1,1,0,314.9820831029416
1,0,0,0,1,0,1,0,0,0,1,314.98644517733936
0,0,1,0,1,0,1,0,1,0,1,314.9836499372527
0,1,0,0,0,1,0,0,0,0,1,314.98697709457065
1,0,1,0,0,1,1,0,0,0,0,314.9873414822601
1,0,0,1,1,0,1,0,1,0,1,314.98885568936805
0,0,0,0,0,0,0,1,1,0,0,314.9878373396569
0,1,0,0,0,0,0,0,0,1,0,314.9850542187519
1,1,0,0,1,0,0,0,1,0,0,230.29
1,0,0,0,1,0,0,1,1,1,0,18.76
0,1,0,0,1,0,0,0,1,0,0,25.1
0,0,0,0,1,0,1,0,0,1,0,314.9832633835306
0,1,0,0,1,1,0,0,0,1,0,314.98520729172446
1,1,1,0,1,0,1,1,1,1,0,314.9877499026872
1,0,0,0,1,0,0,0,0,0,1,14.91
1,1,0,0,1,1,1,0,0,0,0,314.98504876850683
1,0,0,0,0,0,1,0,0,0,1,314.9888069791898
1,0,0,0,1,0,1,0,1,0,1,314.98790869503046
0,1,0,0,1,0,1,0,1,0,0,314.9884652274598
0,1,1,0,0,1,0,0,1,1,0,314.9826671137934
1,1,0,0,1,0,0,0,0,0,1,10.46
1,1,0,0,1,1,0,0,1,0,0,314.98724746579705
0,0,0,0,0,1,1,0,0,0,0,314.98737002749345
1,0,1,0,1,0,0,1,1,0,0,314.981268197311
0,1,0,0,1,1,0,1,1,1,0,314.988146100433
0,0,0,0,1,0,0,0,1,1,1,14.97
1,1,1,0,1,0,0,1,0,0,1,314.98267656257354
1,1,0,0,0,1,0,0,0,0,1,314.9852131513554
1,0,0,0,0,0,0,0,0,0,0,314.9853008404545
1,1,0,0,0,0,0,0,0,0,1,314.9822019708696
0,1,0,0,1,1,0,0,0,0,0,314.9848688764705
1,0,0,0,1,0,0,0,0,1,0,14.44
1,0,1,1,0,0,0,0,0,0,0,314.98557929453455
0,0,0,1,1,1,0,0,0,1,0,314.98589530611156
0,1,0,0,1,1,0,0,1,0,1,314.9850646617714
1,0,0,0,0,1,0,1,1,0,1,314.98303299023354
0,1,1,0,0,1,0,0,0,0,1,314.98886841824583
1,1,0,0,1,1,0,1,1,1,0,314.9886856964226
0,1,1,0,1,0,0,0,1,0,1,314.98720537078253
0,1,0,0,1,0,1,0,1,0,1,314.9821864101083
0,1,0,0,0,1,0,1,0,0,0,18.42
1,1,0,0,1,0,1,1,1,0,1,314.9860627927297
0,1,0,0,0,1,0,0,1,0,0,15.68
