NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,0,0,0,0,1,0,0,1,0,1,0,8,8,1,2.923489,1
0,1,0,0,0,0,0,0,1,0,0,1,0,8,320,0,2.16892,1
0,1,0,0,0,0,1,0,0,0,0,0,0,22,8,1,2.923489,1
1,0,0,0,0,0,0,0,1,1,0,1,1,8,8,1,1.7778,1
1,0,1,0,0,0,1,0,0,1,0,1,1,8,8,1,2.494475,1
1,0,0,0,0,0,0,0,1,1,0,1,1,8,8,2,1.3778,1
1,0,1,1,1,1,0,0,0,1,0,0,0,22,160,0,1.3778,1
0,0,0,0,1,0,0,0,0,1,0,0,1,22,320,0,1.3778,1
0,0,0,0,0,0,0,1,0,0,0,1,1,22,8,1,1.3778,1
0,0,0,0,0,0,1,0,0,0,0,0,1,22,8,2,1.3778,1
0,0,0,1,1,0,0,0,0,0,0,0,0,8,8,2,1.9667,1
1,1,0,0,0,0,1,0,0,0,0,1,0,22,160,0,1.5778,1
0,1,0,0,0,0,1,0,0,0,0,1,0,8,8,0,2.496333,1
1,0,0,1,0,0,1,0,0,0,0,1,0,8,8,1,2.496333,1
1,0,0,1,0,0,1,0,0,0,0,1,0,8,8,0,2.496333,1
1,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,2.2667,1
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,1,2.0667,1
