encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,1,0,0,0,0,1,0,0,0,2.095643,1
0,0,0,0,0,0,1,0,1,0,0,2.4139,1
1,0,0,0,1,0,0,0,1,0,0,2.0389,1
0,0,0,0,1,0,0,0,0,0,0,0.9833,0
0,0,0,0,1,0,0,0,0,1,0,2.250025,1
1,0,0,0,0,0,1,0,1,0,0,2.65502,1
0,0,0,1,0,0,0,0,0,1,0,0.9833,0
0,1,1,0,0,0,0,1,0,1,0,0.9833,0
0,1,0,1,0,0,0,0,1,0,0,0.9833,1
0,1,0,1,0,0,0,1,0,1,0,0.9833,1
1,1,0,0,1,0,0,0,0,1,0,2.2889,1
1,1,0,1,0,0,0,0,0,0,0,2.3539,1
1,1,0,0,1,0,0,0,0,0,1,1.43615,1
0,1,0,0,1,0,0,0,0,0,1,1.48335,1
1,1,0,0,1,0,0,0,0,0,0,2.130575,1
1,0,0,0,1,0,0,0,1,0,1,2.29445,1
0,1,0,1,0,0,0,1,0,0,0,2.33335,1
0,1,0,0,1,0,0,0,1,0,1,2.175,1
0,0,0,0,1,0,0,0,1,0,1,1.3361,1
0,0,0,0,1,0,0,0,1,0,0,2.09445,1
1,0,0,1,0,0,0,0,1,1,0,1.8028,1
1,0,1,0,0,0,0,0,1,0,0,1.5778,1
0,1,0,0,0,0,1,0,0,1,0,1.95,1
