auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,1,1,1,1,0,1,1,0,1,0,0,1.9375,1
1,0,0,0,0,0,1,1,0,1,1,0,2.416667,1
1,0,1,1,1,0,1,1,0,1,1,0,1.975,1
1,0,0,0,0,0,1,0,0,0,1,0,2.25,1
1,0,0,0,0,0,1,0,0,0,0,0,1.8125,1
1,0,1,1,0,1,1,1,0,1,0,0,1.75,1
1,1,0,0,0,0,1,1,1,1,0,0,0.9375,0
1,1,1,1,0,0,0,1,1,1,0,0,0.875,0
1,1,0,0,0,0,0,1,1,1,0,0,0.875,0
1,1,1,0,1,0,1,1,1,1,0,0,0.875,0
0,0,0,0,0,0,0,1,0,1,0,0,1.291667,0
0,0,0,0,1,0,1,0,0,0,0,0,1.125,0
1,0,0,0,0,0,0,0,0,1,1,0,2.275,1
0,0,0,1,0,0,0,0,0,0,0,0,1.125,0
1,0,0,0,0,0,0,1,0,1,1,0,1.5,0
1,0,0,0,1,0,1,1,0,0,1,0,1.5,1
1,0,0,0,0,0,1,1,0,0,1,0,1.5,1
1,0,0,0,0,0,1,0,0,1,1,0,1.5,1
0,0,0,0,0,0,1,0,0,1,1,0,1.5,0
0,0,0,0,0,0,1,0,0,0,0,0,1.1875,0
0,0,0,1,1,0,0,0,0,1,0,0,1.125,0
0,1,0,0,0,0,0,0,0,1,0,0,1.125,0
0,0,0,0,1,0,0,0,0,1,0,0,1.125,0
0,0,0,0,0,0,1,0,0,1,0,0,1.1875,0
1,0,0,0,0,0,0,0,0,0,0,0,0.875,0
0,0,0,0,0,0,0,1,0,0,0,1,0.875,0
0,0,1,0,0,0,1,0,0,0,0,0,0.875,0
0,0,0,0,0,0,1,1,0,0,0,0,0.875,0
0,0,0,0,0,0,0,1,0,0,0,0,0.875,0
1,0,0,0,0,1,1,0,0,0,1,0,1.75,1
1,0,1,0,1,1,1,1,0,1,0,0,1.75,1
1,0,1,1,1,1,1,1,0,1,1,0,1.75,1
1,0,1,0,0,1,1,1,0,0,1,0,1.75,1
1,0,0,1,1,1,1,1,0,1,1,0,1.75,1
1,0,0,1,0,1,0,1,0,0,1,0,1.75,1
1,0,0,0,1,0,1,0,0,1,1,0,1.9375,1
1,1,1,1,1,0,1,1,0,1,1,0,1.75,1
1,1,0,0,0,0,0,0,0,0,0,0,1.75,1
1,1,1,1,1,0,1,0,0,1,1,0,1.5,1
