OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,26559.5610180995
1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,24579.9098868161
1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,24205.1013352508
1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,23006.5064092896
1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,23006.5064092896
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,22326.4300970235
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,22297.8181043635
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22246.0993843782
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22246.0993843782
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22229.1479148014
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22229.1479148014
1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,22215.2557027818
1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,22215.2557027818
1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,22213.9592535282
1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,22213.9592535282
1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,22039.0248310878
1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,22039.0248310878
1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,21877.9072873201
1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,21877.9072873201
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,21797.6156504371
