encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,1,0,1,2.1259,1
0,0,0,0,0,0,1,0,1,0,0,2.79554,1
1,0,0,0,1,0,0,0,1,0,1,2.444433,1
0,0,0,0,1,0,0,0,1,0,0,2.1259,1
0,0,0,0,0,1,0,1,0,1,0,1.399967,1
1,0,0,0,1,0,0,0,1,0,0,2.444433,1
0,0,0,0,1,0,0,1,0,0,1,1.399967,1
0,1,0,0,1,0,0,1,1,1,0,2.1259,1
0,0,0,0,1,0,0,0,0,0,0,1.399967,1
0,0,0,0,1,0,0,0,0,0,1,1.399967,1
1,0,0,0,0,0,1,0,1,0,0,2.477767,1
0,1,0,0,1,0,0,0,1,0,1,1.8222,1
0,1,0,0,1,0,0,1,1,0,1,2.133333,1
0,1,0,0,1,0,0,0,0,0,0,2.133333,1
0,1,0,0,1,0,0,1,1,1,1,2.133333,1
