NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,2.727762,1
0,0,0,0,0,0,0,0,1,0,0,0,1,8,8,2,1.0444,0
1,0,1,1,0,1,1,0,0,1,0,1,0,22,8,0,1.6222,1
0,1,0,0,0,0,0,0,1,0,0,0,0,22,8,1,1.0444,0
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,2,1.0444,1
0,0,0,0,1,0,0,0,0,1,0,0,1,8,8,0,1.66665,1
1,0,0,1,0,1,0,0,0,1,1,1,0,22,160,0,1.0444,0
1,0,1,1,0,1,0,0,0,1,1,1,0,22,160,0,1.0444,1
1,0,1,1,0,1,1,0,0,1,0,1,0,22,160,0,1.6222,1
0,0,1,0,0,0,0,0,1,0,0,0,1,22,8,1,1.0444,1
0,0,1,1,0,1,1,0,0,1,0,1,0,8,8,0,2.5611,1
1,0,1,1,0,1,1,0,0,1,0,1,0,8,8,0,2.5611,1
1,0,1,1,0,1,1,0,0,1,0,0,0,8,8,0,2.5611,1
1,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,1.5111,1
0,0,0,1,0,0,1,0,0,1,0,1,0,22,160,0,1.5111,1
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.3111,1
1,0,1,1,0,1,1,0,0,1,0,1,0,8,160,0,2.3111,1
1,0,0,0,0,0,1,0,0,1,0,1,1,8,8,1,1.9111,1
1,0,1,0,0,0,1,0,0,1,0,1,1,8,8,0,1.4889,1
0,0,0,1,0,0,1,0,0,1,0,1,0,8,8,0,2.1222,1
0,0,0,0,1,0,0,0,0,1,0,1,1,8,8,0,1.7333,1
1,0,0,0,1,1,0,0,0,1,0,1,1,8,8,0,1.9111,1
0,0,1,1,0,0,1,0,0,1,0,1,0,8,8,0,1.9111,1
