iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,90,0.8667,0
0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,10,0.8889,0
0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,90,0.8667,0
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,10,2.479253,1
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,1.528557,1
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,90,0.8667,0
0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,10,1.59445,1
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,10,0.8889,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10,0.8667,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0.8667,0
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,10,0.7,0
0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,90,1.6111,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,90,2.2074,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10,1.0222,0
0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,90,1.0222,0
1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90,1.4222,0
1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,1.0222,0
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,90,1.0222,0
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,90,1.4222,0
0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,1.4222,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,90,1.4222,0
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,10,1.56665,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,10,1.2222,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90,1.2222,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,90,1.98666,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,1.99445,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,1.5,1
0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,90,1.8926,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,1.99445,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90,1.762967,1
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,90,1.855567,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,90,1.6889,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,1.54445,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,1.4111,0
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,10,1.4111,0
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,90,1.7889,1
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,10,1.6,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,1.6,1
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,90,1.6778,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,1.6778,1
