NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,0,2.856778,1
1,1,0,0,0,0,1,0,0,1,0,1,0,22,8,0,2.625917,1
0,0,1,0,0,1,0,1,0,1,0,1,1,8,320,0,2.8611,1
1,0,1,0,0,1,1,0,0,1,0,1,1,22,160,0,1.2222,1
1,0,1,0,0,0,0,0,1,1,0,0,1,8,8,2,1.696267,1
1,0,1,0,0,1,0,0,1,0,0,1,1,8,160,0,1.2222,1
1,1,0,0,0,0,1,0,0,1,0,1,0,48,8,0,1.2222,1
0,0,1,0,1,1,0,0,0,1,0,1,1,8,320,0,1.2222,1
0,0,1,1,0,0,0,1,0,0,0,0,0,22,8,2,1.2222,1
0,0,0,0,1,0,0,0,0,0,0,0,1,22,160,0,1.2222,1
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,0,2.6611,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,0,2.6611,1
1,0,1,0,0,1,0,1,0,1,0,1,1,8,320,0,2.488867,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,2.437033,1
1,1,1,0,0,0,1,0,0,0,0,1,0,22,8,0,2.04445,1
1,1,1,0,0,1,0,0,0,1,1,1,0,22,8,0,1.9111,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8,160,0,2.0222,1
