encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,0,0,0,0,1,0,0,1,0,0,14.69
1,0,0,0,1,0,0,0,1,1,0,229.77
1,1,0,0,0,0,1,1,1,1,0,185.03
0,1,0,0,0,1,0,1,1,1,0,14.75
1,0,0,0,0,0,1,1,0,1,0,29.01
1,1,1,0,0,0,0,1,1,0,0,14.92
0,0,0,0,0,0,1,0,0,0,0,313.74
0,0,1,0,0,0,0,1,0,1,0,24.79
0,1,0,1,0,0,0,1,1,0,0,186.47
0,1,0,0,0,1,0,0,0,0,0,10.13
1,1,1,1,0,0,0,0,0,1,1,314.9853938561538
1,1,1,0,1,1,1,1,1,1,0,314.9839150510372
1,1,0,1,1,1,1,0,1,0,0,314.9817804762706
0,1,1,0,1,1,0,1,0,0,1,314.9829818728571
1,0,0,0,0,0,0,1,0,0,1,314.98386550139594
0,0,1,0,1,0,1,1,1,1,0,314.9852577501682
1,0,0,1,0,0,0,1,0,1,0,9.95
1,0,0,0,1,1,1,1,0,1,1,314.9830078116778
0,1,0,1,0,1,1,1,0,1,0,314.98248106632474
1,0,0,1,0,1,1,1,1,1,1,314.98202450662876
0,0,0,1,0,1,1,0,1,0,1,314.98160403907724
0,1,0,1,1,0,1,1,0,0,0,314.98808209022314
0,0,0,1,1,0,1,1,1,1,0,314.9832979243313
1,0,0,0,1,1,0,1,0,1,1,314.98271130552087
1,1,1,0,1,0,0,0,0,0,0,314.9812429988074
0,1,0,1,1,0,1,0,1,0,1,314.9826057680986
1,0,0,0,0,1,1,1,1,1,0,314.987363697913
1,0,1,1,1,1,1,0,1,1,1,314.9857231471482
1,1,0,1,1,0,1,1,1,0,1,314.98699788499306
1,0,1,1,0,1,1,0,0,1,0,314.9845481251059
0,1,1,1,1,1,1,1,0,0,1,314.9851700987316
0,1,1,1,1,1,1,1,0,0,0,314.9864235747564
0,1,1,1,1,1,1,0,0,0,1,314.98276378369934
1,1,1,1,1,1,1,1,0,0,1,314.9876332209092
0,0,1,1,1,1,1,1,0,1,1,314.98196817211686
0,1,1,1,1,1,1,1,0,1,1,314.98269787277843
0,1,1,1,1,0,1,1,0,0,1,314.9849873280041
0,1,1,1,0,1,1,1,0,0,1,314.98218340681643
0,1,1,1,1,0,1,1,0,0,0,314.9866450088048
0,1,1,1,1,1,1,1,1,0,1,314.98893606365164
0,1,0,1,1,1,1,1,0,0,1,314.9865657824124
0,0,1,1,1,1,1,1,0,0,1,314.98172183646784
0,1,1,0,1,1,1,1,0,0,1,314.9812625842049
0,1,1,1,0,0,0,1,0,1,1,314.98651320456736
0,1,1,1,1,1,1,0,0,1,1,314.9826033611464
0,1,1,1,1,1,0,1,0,0,1,314.98824219607036
0,1,0,1,1,1,1,1,1,0,1,314.9838147284804
0,1,0,1,1,1,1,1,0,1,1,314.9856068057804
0,1,0,1,1,1,0,1,0,0,1,314.9852747626699
1,1,1,1,1,1,1,0,0,0,1,314.9828633526453
0,1,0,1,1,1,1,1,0,0,0,314.9831578864644
0,1,1,1,0,0,1,0,0,0,1,314.98888576585654
0,1,1,0,1,1,1,1,1,0,1,314.9860464814098
0,1,1,1,1,1,0,1,1,0,1,314.98801967343275
0,1,0,1,0,1,1,1,0,0,1,314.98823730013237
0,0,1,1,1,1,1,0,0,0,1,314.9884069148961
0,1,1,1,0,1,1,1,0,0,0,314.9886934454125
0,0,0,1,1,1,1,1,0,0,1,314.98727808117224
0,1,1,1,0,1,1,1,1,0,1,314.98885248539676
0,1,1,1,1,0,1,1,0,1,1,314.9840486235619
0,1,1,1,1,1,1,0,0,0,0,314.9855100654489
0,1,1,0,1,0,1,0,0,0,1,314.98498715469896
1,1,1,1,1,1,1,1,0,0,0,314.9881401299998
0,0,1,0,1,1,1,1,0,0,1,314.9824461765954
1,1,1,0,1,1,1,1,0,0,1,314.9874982117057
0,0,0,1,1,1,1,1,0,0,0,314.9882085393335
0,1,1,1,0,0,1,1,0,0,1,314.98824094921423
0,1,0,0,1,1,1,1,0,0,1,314.9876140313566
0,1,0,0,1,1,0,1,0,0,1,314.98823045862395
1,1,1,1,1,1,0,1,0,0,1,314.9836972468827
0,1,1,0,1,1,1,1,0,1,1,314.98484151156697
0,1,1,1,1,1,0,0,0,0,1,314.9833286380537
0,1,0,0,0,1,1,1,0,0,1,314.9859987164696
1,0,1,0,1,1,1,1,0,0,1,314.9878527104584
0,1,1,0,1,1,1,0,0,0,1,314.9882525213366
0,1,1,1,1,1,1,1,1,1,1,314.98522340025244
0,1,1,0,1,0,1,1,1,0,1,314.9879120342762
0,1,0,1,1,1,1,0,0,0,1,314.9861458998121
1,1,1,1,0,1,1,1,0,0,1,314.9823449405977
1,1,1,0,1,1,1,1,0,1,1,314.981667396279
1,1,1,1,1,0,1,1,0,1,1,314.9879424112409
0,0,1,1,1,1,0,1,0,0,1,314.9851121697514
0,1,1,1,0,1,1,1,0,1,1,314.9823507869703
1,1,0,0,1,1,1,1,0,0,1,314.9846880480079
0,1,1,1,1,0,1,1,1,0,1,314.98125339378583
0,1,1,1,1,1,1,1,0,1,0,314.9884790367767
0,0,1,1,1,1,1,1,0,0,0,314.9814577099663
0,0,1,1,1,1,1,1,1,0,1,314.9825649640561
0,1,1,0,0,1,1,1,0,0,0,314.9838461603229
0,1,1,1,1,0,1,0,0,0,1,314.98182887927527
