encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,0,1,0,0,0,0,0,1.875,1
1,0,0,0,1,0,0,0,1,0,1,1.958333,1
0,1,0,0,0,0,1,0,0,1,0,2.027778,1
0,1,0,0,1,0,0,0,1,0,1,2.214286,1
0,0,0,0,1,0,0,0,1,0,1,1.8,1
0,1,0,0,1,0,0,1,1,0,1,2.388889,1
1,1,0,0,1,0,0,0,0,0,1,1.888889,1
0,1,0,0,1,0,0,0,0,0,0,1.333333,1
0,0,0,0,1,0,0,1,1,0,1,1.333333,1
1,1,0,0,0,1,0,1,0,0,0,1.333333,1
0,0,0,0,1,0,0,0,0,1,0,2.333333,1
1,0,0,0,1,0,0,0,1,0,0,2.0,1
1,1,0,1,0,0,0,0,0,0,0,2.111111,1
0,1,0,0,1,0,0,1,1,1,1,2.0,1
1,1,0,0,1,0,0,0,0,1,0,2.25,1
0,1,0,0,1,0,0,0,0,0,1,1.5,1
