encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,0,1,0,2.244444,1
1,0,0,0,1,0,0,0,1,0,1,2.202381,1
0,0,0,0,1,0,0,0,0,1,1,0.416667,0
0,0,0,0,0,1,0,0,0,1,0,1.833333,1
0,0,0,0,0,1,0,0,0,0,0,2.214286,1
1,1,0,0,1,0,0,0,1,0,1,0.416667,0
1,0,0,0,0,0,1,0,0,1,0,1.814815,1
0,1,0,0,0,0,1,0,0,1,0,2.077381,1
0,0,0,0,1,0,0,0,1,0,1,1.083333,0
0,0,0,1,0,0,0,0,0,1,0,0.416667,0
0,1,0,0,1,0,0,0,1,0,1,1.902778,1
0,0,0,0,0,1,0,0,1,1,0,1.777778,1
0,1,0,0,1,0,0,1,1,0,1,1.783333,1
0,1,0,0,1,0,0,1,1,1,1,1.083333,0
1,1,0,0,0,0,1,0,0,0,0,1.25,0
1,1,0,0,1,0,0,0,0,0,1,1.583333,1
1,1,0,0,1,0,0,0,0,0,0,1.555556,1
0,0,0,0,1,0,0,0,1,0,0,1.708333,1
0,0,0,0,0,1,0,0,1,0,0,1.722222,1
1,1,0,0,1,0,0,0,0,1,0,1.166667,0
0,1,0,0,0,1,0,0,0,0,0,1.791667,1
1,0,0,0,1,0,0,0,1,0,0,1.777778,1
0,0,0,0,1,0,0,1,0,0,1,1.722222,1
0,0,0,0,1,0,0,0,0,0,1,1.833333,1
0,0,0,0,0,1,0,1,0,1,0,1.833333,1
1,1,0,0,0,1,0,1,0,0,0,1.416667,1
1,1,0,0,0,1,0,0,0,0,0,1.416667,1
