encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,1,0,2.644443,1
1,0,0,1,0,0,0,0,1,1,0,1.850033,1
0,0,0,0,1,0,0,0,0,1,0,2.379633,1
1,1,0,1,0,0,0,0,0,0,0,1.87225,1
0,0,0,0,0,0,1,0,1,0,0,2.644443,1
1,1,0,0,0,1,0,0,0,0,0,1.0556,1
0,0,0,0,0,1,0,0,1,1,0,1.0556,1
0,1,0,0,1,0,0,0,0,0,1,1.4833,1
0,0,0,0,0,1,0,1,1,1,0,1.4833,1
1,1,0,0,1,0,0,0,0,0,0,1.4833,1
0,0,0,0,0,1,0,1,0,0,0,2.18885,1
0,1,0,0,0,1,0,0,0,0,0,2.174033,1
0,0,0,0,0,1,0,0,0,0,0,1.4833,1
0,0,0,0,1,0,0,0,1,0,1,2.18885,1
0,1,0,0,1,0,0,0,0,0,0,1.4833,1
1,0,0,0,0,0,1,0,1,0,0,2.16665,1
0,0,0,0,0,1,0,0,0,1,0,1.6889,1
0,0,0,0,0,1,0,0,1,0,0,1.6889,1
