NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,2.571429,1
0,1,1,0,0,1,0,1,0,0,0,1,0,8,160,0,1.5,1
0,0,0,0,1,0,0,0,0,0,0,0,1,8,8,0,2.083333,1
1,0,0,0,0,0,0,1,0,1,0,0,1,8,8,0,1.5,1
0,0,0,0,0,0,0,0,1,0,0,0,1,8,160,0,1.5,1
1,0,0,1,0,0,0,0,1,0,0,0,0,44,8,0,1.5,1
1,1,0,0,0,0,0,1,0,0,0,0,0,44,8,2,1.5,1
0,1,1,0,0,0,0,1,0,0,0,0,0,44,8,2,1.5,1
0,0,0,1,0,0,1,0,0,1,0,1,0,48,8,0,1.5,1
1,1,0,0,0,0,0,0,0,0,1,0,0,48,320,0,1.5,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,2.25,1
0,0,0,1,0,0,1,0,0,0,0,0,0,8,160,0,2.25,1
0,1,0,0,0,0,0,1,0,0,0,1,0,8,160,0,2.25,1
0,0,0,0,1,0,0,0,0,0,0,0,1,8,160,0,1.0,1
0,0,1,1,0,1,0,0,0,1,1,1,0,8,8,0,2.25,1
0,0,1,0,1,1,0,0,0,1,0,1,1,8,160,0,2.25,1
0,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,2.125,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,160,0,1.75,1
0,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,1.75,1
