auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,0,1,0,0,0,0,0,0,0,1,1,2.1861,1
1,0,1,0,0,0,0,1,0,1,0,1,1.9472,1
1,0,0,0,0,0,0,1,0,0,0,1,1.9472,1
1,1,1,1,1,0,0,0,0,0,0,1,2.21554,1
1,0,0,1,0,0,0,1,0,1,0,0,2.433325,1
1,1,1,1,1,0,0,0,0,1,0,0,2.23776,1
1,1,1,1,1,0,0,0,0,1,1,0,1.84165,1
1,1,1,1,1,0,0,1,1,1,0,1,1.0944,0
1,0,0,1,1,0,0,1,1,1,0,0,1.0944,0
1,1,1,1,1,0,0,1,1,1,0,0,1.0944,0
0,0,1,1,0,0,0,1,0,1,0,0,1.770367,0
0,1,1,1,1,0,0,0,0,0,0,1,1.1972,0
0,0,1,1,0,0,0,0,0,1,0,0,2.197225,1
0,0,1,1,0,0,0,1,0,1,0,1,1.770367,0
0,1,0,1,0,0,0,1,0,1,0,1,1.1972,0
0,0,0,1,0,0,0,1,0,1,0,0,1.770367,0
1,1,0,0,0,0,0,0,0,0,0,1,1.873133,1
1,0,0,0,0,0,0,0,0,1,0,0,1.4361,0
0,1,1,0,0,1,1,1,1,0,0,0,1.3,0
0,0,1,0,0,1,1,1,1,0,0,0,1.3,0
1,1,0,1,0,0,0,0,0,0,0,1,1.225,0
1,1,0,0,0,0,0,1,0,0,0,0,1.225,0
1,1,0,1,0,0,0,0,0,1,0,0,1.225,0
1,1,1,1,1,0,0,1,0,0,1,0,2.0861,1
0,0,0,1,0,0,0,0,0,1,0,0,1.95835,1
1,0,0,1,0,0,0,0,0,1,0,0,1.95835,1
1,0,1,1,0,0,0,1,0,1,0,1,1.4389,0
1,0,0,1,0,0,0,1,0,1,0,1,1.4389,0
1,1,1,1,1,0,0,0,0,0,1,0,1.6972,0
0,0,0,0,0,0,0,1,0,1,0,0,2.025,1
1,0,0,0,1,0,1,0,0,1,0,0,1.9778,1
0,0,1,0,0,0,0,0,0,0,0,0,1.9778,1
1,0,0,0,0,0,0,1,0,1,0,0,1.9778,1
1,0,1,0,0,0,0,1,0,1,0,0,1.9778,1
1,0,0,0,0,0,0,0,0,0,0,1,1.8361,1
1,0,0,0,1,0,0,1,0,1,0,0,1.8361,1
1,0,0,0,0,0,0,0,0,0,1,1,1.8361,1
1,0,0,1,1,0,0,0,0,1,0,0,1.8361,0
