encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,0,0,0,0,0,1,0,1,0,0,5.28
1,0,1,0,0,0,0,0,0,1,0,5.41
1,1,0,0,1,0,0,0,0,0,1,6.33
0,0,0,0,0,1,0,0,1,1,0,6.46
0,0,0,0,1,0,0,1,1,0,1,6.5
0,0,1,0,0,0,0,1,1,1,0,6.58
1,0,0,0,1,0,0,1,1,0,1,8.98
1,0,0,1,0,0,0,0,0,1,0,9.0
1,0,0,0,0,1,0,0,1,0,0,9.77
1,0,0,0,1,0,0,0,0,0,1,10.03
1,0,1,0,0,0,0,1,1,1,0,11.54
1,0,1,0,0,0,0,1,0,1,0,11.73
0,0,0,0,1,0,0,1,1,1,1,13.65
1,1,0,0,1,0,0,1,0,1,1,16.54
0,1,0,0,0,0,1,0,1,0,0,81.46
0,1,1,0,0,0,0,0,0,1,0,84.03
0,0,0,0,0,0,1,1,1,1,0,87.62
1,0,0,0,0,1,0,0,1,1,0,134.0
1,1,1,1,0,1,0,0,0,1,0,163.82143638426876
1,0,1,1,0,0,0,0,0,1,0,163.8216574263548
