encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,0,0,1.92562,1
1,0,0,0,0,0,1,0,1,0,0,2.46281,1
0,0,0,0,0,1,0,0,1,0,0,2.140496,1
0,0,0,1,0,0,0,1,1,0,0,1.979798,1
0,0,0,0,0,0,1,0,1,0,0,2.0,1
0,0,0,0,0,1,0,0,0,1,0,2.136364,1
1,0,0,0,1,0,0,0,1,0,0,1.625,1
0,0,0,0,1,0,0,0,0,0,0,1.151515,1
1,0,0,0,1,0,0,1,0,0,1,1.0,1
0,0,1,0,0,0,0,1,1,0,0,1.0,0
0,0,0,0,1,0,0,0,0,1,0,2.142857,1
0,0,0,0,0,1,0,1,0,1,0,1.727273,1
0,0,0,0,1,0,0,0,1,0,0,1.939394,1
0,1,0,0,1,0,0,0,0,0,0,1.666667,1
0,0,0,0,0,1,0,0,0,0,0,1.893939,1
0,1,0,0,0,1,0,0,0,0,0,1.763636,1
0,1,0,0,1,0,0,0,1,0,1,1.8,1
1,0,0,0,1,0,0,0,1,0,1,1.666667,1
0,0,0,0,0,1,0,1,0,0,0,1.0,1
0,0,0,0,1,0,0,0,1,0,1,1.636364,1
1,1,0,0,0,1,0,0,0,0,0,1.772727,1
