OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.885714,0
0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1.186229,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.885714,0
1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0.885714,0
0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1.182529,0
1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0.885714,0
0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0.885714,0
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0.885714,0
0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0.885714,0
0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0.885714,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2.269189,1
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2.111871,1
0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,2.310279,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.288079,1
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.050771,0
0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1.981981,1
0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1.050771,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.145221,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2.343629,1
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1.415829,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.415829,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1.601543,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1.415829,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.7,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1.959781,1
0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1.358686,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.085714,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.831757,1
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1.612743,0
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1.612743,0
0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1.6222,1
0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1.6222,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.6222,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.6222,1
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.987257,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.987257,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.987257,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.987257,1
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.987257,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.987257,1
