encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,0,1,0,0,1,1,0,1.933325,1
0,0,0,0,1,0,0,0,0,0,1,1.1222,0
0,0,0,0,0,1,0,1,0,1,0,1.8111,1
0,1,0,0,1,0,0,0,0,0,0,1.311133,0
0,0,0,1,0,0,0,1,1,0,0,2.20223,1
1,1,0,0,1,0,0,0,0,0,1,1.996829,1
0,0,0,0,1,0,0,0,0,0,0,1.1222,0
0,0,0,0,0,1,0,0,1,0,0,2.387042,1
1,0,0,0,1,0,0,1,1,0,0,0.8222,0
0,0,0,0,0,1,0,1,1,0,0,0.8222,0
1,0,0,1,0,0,0,1,0,1,0,2.292071,1
1,0,0,0,1,0,0,0,1,0,0,1.87556,1
1,0,0,0,1,0,0,0,1,0,1,2.061125,1
1,1,0,0,1,0,0,0,0,0,0,1.955575,1
0,1,0,0,1,0,0,1,1,1,0,1.7815,1
0,1,0,0,1,0,0,0,1,0,1,2.273014,1
0,0,0,0,0,1,0,0,0,0,0,2.1963,1
1,1,0,0,0,1,0,0,0,0,0,2.270367,1
0,0,0,0,1,0,0,1,0,0,1,1.37775,1
0,1,0,1,0,0,0,1,1,1,0,2.0,1
0,0,0,0,0,1,0,1,1,1,0,1.5333,1
1,1,0,0,1,0,0,0,0,1,0,1.86665,1
0,0,0,0,1,0,0,0,1,0,1,1.7111,1
0,0,0,0,1,0,0,0,0,1,0,1.7,1
0,1,0,0,1,0,0,1,1,0,1,1.7,1
