encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,1,1,1,0,2.228571,1
0,1,0,0,0,1,0,0,0,0,0,2.16,1
0,0,0,0,1,0,0,0,1,0,0,2.133333,1
0,1,0,1,0,0,0,1,0,0,0,2.4,1
1,1,0,0,0,1,0,0,0,0,0,2.133333,1
0,1,0,0,1,0,0,1,1,1,1,1.68,1
1,1,0,0,0,0,1,0,0,0,0,2.16,1
0,1,0,0,1,0,0,1,1,0,1,2.0,1
1,1,0,0,0,1,0,1,0,0,0,2.133333,1
1,0,0,0,0,0,1,0,0,1,0,1.933333,1
0,1,1,0,0,0,0,1,0,0,0,0.8,1
0,0,0,0,1,0,0,0,0,1,0,1.4,1
1,1,0,0,1,0,0,0,0,1,0,1.4,1
0,1,0,0,0,0,1,0,0,1,0,1.6,1
