encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,0,0,0,1,0,0,0,0,1,0,10.26
0,1,0,0,1,0,0,1,1,0,1,10.43
1,1,0,0,1,0,0,0,0,0,0,10.28
1,0,0,0,1,0,0,0,1,0,1,10.16
0,1,0,0,1,0,0,0,1,0,0,25.1
0,1,0,0,1,0,0,0,0,0,1,10.7
0,1,0,0,1,0,0,1,1,1,0,10.19
1,1,0,0,0,1,0,0,0,0,0,10.17
0,0,0,0,0,1,0,0,0,1,0,10.23
0,0,0,0,1,0,0,1,0,0,1,10.36
1,1,0,0,1,0,0,0,0,0,1,10.46
0,0,0,0,0,1,0,0,1,1,0,10.68
0,1,0,0,1,0,0,1,1,1,1,10.28
0,0,0,0,1,0,0,0,0,1,1,10.78
0,0,0,0,1,0,0,0,0,0,1,10.72
1,0,0,0,1,0,0,1,1,0,1,15.36
0,1,0,1,0,0,0,0,1,1,0,24.52
1,0,0,0,1,0,0,1,1,0,0,24.93
0,1,0,0,1,0,0,0,0,0,0,10.5
0,1,0,0,0,1,0,0,0,0,0,10.13
0,0,0,1,0,0,1,1,0,0,1,314.98149963626963
1,1,1,1,0,1,1,0,1,0,0,314.9841367859244
0,1,0,1,0,1,1,1,1,1,1,314.9844912804471
1,1,0,1,0,0,0,0,1,0,0,18.5
0,0,1,0,0,1,1,0,0,0,1,314.9830677830455
0,1,0,0,0,1,1,0,1,1,0,314.9832144035973
0,1,0,0,0,1,1,1,0,0,1,314.9855293620699
1,0,1,1,0,0,0,0,0,1,0,314.9819517009178
0,0,1,1,0,1,0,1,0,1,0,314.98188692865347
1,0,0,0,0,1,0,0,1,0,0,14.69
