NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,0,0,1,0,0,0,0,0,0,0,1,8,160,0,2.831757,1
0,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,2.35334,1
0,1,0,0,0,1,0,0,0,1,1,0,0,44,160,0,1.4333,1
1,1,1,0,0,0,1,0,0,0,0,0,0,44,160,0,2.5589,1
0,1,0,0,0,1,0,0,1,0,0,1,0,44,160,0,1.9111,1
0,0,1,1,0,0,0,0,0,0,1,0,0,22,8,0,1.4333,1
0,1,0,0,0,0,0,1,0,0,0,0,0,44,160,0,1.4333,1
0,0,1,1,0,0,1,0,0,0,0,1,0,44,8,1,1.4333,1
1,0,1,0,0,0,0,1,0,1,0,0,1,44,8,1,1.4333,1
1,0,1,0,1,1,0,0,0,1,0,1,1,48,160,0,1.4333,1
1,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,2.564833,1
0,0,1,0,1,1,0,0,0,1,0,1,1,8,320,0,1.6389,1
1,0,1,1,1,1,0,0,0,1,0,1,0,22,8,0,1.6389,1
0,0,0,0,1,0,0,0,0,0,0,1,1,22,8,0,1.6389,1
1,0,1,0,0,0,0,0,0,1,1,1,1,22,8,0,1.6389,1
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.2778,1
1,0,1,1,1,0,0,0,0,1,0,1,0,8,8,0,2.2778,1
0,0,0,0,0,0,0,0,0,0,1,0,1,8,160,0,2.2778,1
1,0,0,1,0,0,1,0,0,0,0,1,0,22,8,1,2.0278,1
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,0,2.0278,1
