encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,0,0,0,1,0,0,0,0,0,0,10.74
1,1,1,0,0,0,0,1,0,0,0,229.98
1,0,0,0,1,0,0,1,1,1,1,13.51
0,1,0,0,0,0,1,0,0,0,0,226.32
0,0,1,0,0,0,0,0,0,1,0,289.28
0,1,0,0,1,0,0,1,0,0,0,14.76
0,1,0,0,0,0,1,1,1,1,0,163.11
1,1,1,0,0,0,0,1,1,0,0,14.92
1,1,0,0,1,0,0,0,1,0,0,230.29
1,1,1,0,0,0,0,1,0,1,0,28.35
0,0,0,1,1,1,0,1,0,1,0,314.98807632932414
1,0,0,1,1,0,0,1,1,0,0,314.9823081037912
1,0,0,0,1,0,1,1,0,1,0,314.9856930569414
0,0,1,1,0,0,0,0,0,0,0,314.98898883817407
0,0,0,1,1,1,1,1,1,0,0,314.9879982994726
1,1,1,1,0,0,1,1,1,0,0,314.98831957302906
1,1,0,1,1,1,1,0,0,0,0,314.9869479227156
1,1,1,1,0,1,0,0,1,1,1,314.9875424802621
0,0,1,0,0,0,0,0,0,0,1,314.98787020941904
1,1,0,0,0,0,1,1,1,0,0,13.75
0,0,1,1,1,1,0,1,0,1,0,314.9814424762082
0,1,1,1,0,1,0,1,0,1,0,314.9852417886046
0,0,0,1,0,1,1,0,1,1,0,314.98234743586454
1,1,1,0,1,1,1,0,0,1,0,314.98606284237104
0,0,1,0,1,1,0,1,1,1,1,314.98583536651995
0,0,0,1,0,1,1,1,0,0,1,314.98260105248363
1,0,0,0,1,1,0,1,1,0,1,314.9841467883335
1,1,1,1,0,0,1,1,1,1,0,314.98261167751554
1,0,1,0,0,1,0,0,0,1,0,314.98164293892825
0,0,0,1,1,0,1,0,0,1,1,314.9855993690955
0,0,0,0,0,0,0,0,0,0,0,314.9837249727865
0,1,0,1,0,1,1,0,0,1,1,314.98852560516417
0,1,0,0,1,0,0,1,1,1,1,10.28
1,0,0,0,1,0,1,1,0,0,0,314.984402300224
1,1,1,0,1,0,1,1,1,1,0,314.98644984409316
0,1,1,0,0,0,0,1,1,1,0,15.09
1,1,0,0,0,0,1,1,0,1,0,14.7
0,0,1,1,1,1,0,1,0,0,0,314.98278247953533
0,0,0,0,1,0,0,0,0,1,1,10.78
0,0,0,1,0,1,0,1,0,0,0,314.9852542147353
0,1,0,0,0,1,1,1,1,0,1,314.9875574538606
1,1,1,0,0,1,0,1,0,1,0,314.98891699265437
1,1,0,0,0,0,1,1,0,0,0,23.69
0,1,1,0,0,0,0,1,1,0,0,18.68
1,0,0,0,1,0,0,0,1,1,1,14.44
0,0,0,0,1,0,0,0,0,0,1,10.72
1,1,1,0,0,0,1,1,1,1,0,314.98470244274307
0,0,0,0,1,0,1,0,0,0,1,314.98807042262973
0,1,0,0,0,0,0,0,0,0,0,314.9846299537904
1,0,1,0,0,1,0,0,0,0,0,314.9864301743279
0,0,0,0,1,0,0,1,0,0,0,23.62
1,1,0,0,0,0,1,0,0,1,0,28.02
0,1,1,0,0,0,1,1,1,1,0,314.9884473829789
1,1,0,0,0,0,0,1,1,0,0,314.9883130398143
1,1,0,0,0,1,1,1,0,1,0,314.98679296182775
1,0,0,0,1,0,0,0,1,0,0,10.19
1,1,1,0,0,0,1,0,1,1,1,314.9825567336707
1,1,0,0,0,0,1,0,1,0,0,29.0
0,1,1,0,0,1,0,1,1,1,1,314.98156100624266
1,1,1,0,0,0,0,1,0,1,1,314.9812386005306
1,0,0,1,1,0,0,1,1,1,0,314.9820321088582
0,1,1,0,0,0,0,0,1,1,0,29.02
1,0,0,0,1,0,0,0,1,1,0,229.77
0,0,0,0,1,0,0,0,1,0,0,9.33
0,1,0,1,0,0,0,1,0,1,0,15.16
1,1,0,0,0,0,0,0,0,0,0,314.98489144193155
1,1,0,0,0,0,0,0,1,0,0,314.9826168576753
0,0,0,0,1,0,1,1,1,0,0,314.98558756722525
1,0,1,0,1,0,0,1,1,1,1,314.9825502981157
0,0,0,0,1,1,0,1,0,1,1,314.9861884872494
0,0,1,0,0,0,0,0,0,1,1,314.9857689600153
0,0,0,1,1,0,0,0,1,0,0,314.9885893692558
0,0,0,0,1,0,0,0,1,0,1,10.31
0,0,0,0,0,0,0,0,0,0,1,314.9835031355827
0,1,0,1,0,0,0,0,0,1,0,162.99
0,1,0,0,1,0,1,1,1,1,0,314.985851533095
1,1,0,1,0,1,1,1,0,1,1,314.98725331608784
1,1,1,0,0,0,1,1,1,0,0,314.9819490711165
1,1,0,0,0,0,0,1,0,1,0,314.98252045060934
1,0,0,0,1,0,0,0,0,1,0,14.44
0,0,0,0,1,0,1,0,0,1,1,314.9857314808053
1,0,0,1,1,0,0,1,1,1,1,314.98472950531254
1,0,0,0,1,0,0,0,0,1,1,13.39
1,0,0,0,1,0,0,0,0,0,1,14.91
0,1,0,0,0,0,1,0,1,0,1,314.98669782374355
1,0,1,1,1,0,0,1,1,0,0,314.9885075370227
0,1,1,1,0,0,1,1,1,1,0,314.9857567793607
1,1,0,0,1,1,0,0,0,0,0,314.9812357031858
1,1,0,0,0,0,1,0,0,1,1,314.98773653285866
0,1,0,0,1,0,1,1,0,1,1,314.98249567743665
