NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,0,0,0,0,0,0,1,1,1,1,8,8,0,2.542857,1
1,0,1,0,0,1,0,0,0,1,1,1,1,8,320,0,1.8,1
0,0,0,0,0,0,0,1,0,0,0,0,1,8,8,1,1.85,1
1,0,1,0,0,1,1,0,0,0,0,1,1,22,160,0,0.8,0
1,0,1,0,0,1,0,0,1,1,0,0,1,22,8,0,0.8,1
1,0,1,1,0,0,0,0,1,0,0,1,0,22,8,0,0.8,0
0,0,1,0,0,1,0,0,1,1,0,0,1,22,8,0,0.8,0
1,0,1,0,0,0,0,0,0,1,1,1,1,22,8,0,0.8,1
1,0,1,0,0,0,0,0,0,1,1,1,1,22,160,0,0.8,1
0,1,0,0,0,0,0,0,1,0,0,0,0,22,160,0,0.8,1
1,0,0,1,0,0,0,0,1,0,0,1,0,8,8,1,2.45,1
1,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,2.4,1
0,0,1,1,0,0,0,1,0,0,0,0,0,8,8,0,2.0,1
0,1,0,0,1,1,0,0,0,0,0,0,0,8,320,0,1.2,1
1,0,0,1,0,0,0,0,1,0,0,1,0,8,8,0,2.266667,1
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,1,1.8,1
0,0,1,1,0,0,0,1,0,1,0,1,0,8,8,1,2.266667,1
1,0,1,0,0,1,0,0,0,1,1,0,1,8,8,0,2.3,1
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,1,1.9,1
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,0,1.2,1
1,0,1,1,0,0,1,0,0,0,0,0,0,22,160,0,1.2,1
1,1,1,0,0,1,0,0,0,1,1,1,0,8,8,0,2.0,1
1,0,1,0,0,0,0,0,0,1,1,1,1,8,8,1,2.0,1
