NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,0,1,1,0,0,0,0,0,0,1,0,8,8,1,0.35
1,1,1,0,0,1,0,0,0,1,1,1,0,22,160,0,0.4
1,1,1,0,0,1,0,0,0,1,1,1,0,22,8,0,0.42
1,0,1,1,0,1,0,1,0,1,0,1,0,22,8,0,0.43
0,0,0,1,0,1,1,0,0,0,0,1,0,22,160,0,0.46
0,0,0,1,1,0,0,0,0,0,0,1,0,22,8,1,0.55
0,0,1,0,0,0,0,1,0,0,0,0,1,22,8,2,0.6
1,0,1,0,0,1,1,0,0,0,0,1,1,22,160,0,0.71
1,0,1,1,0,1,0,0,0,1,1,1,0,48,320,0,0.71
0,1,1,0,0,1,0,0,1,0,0,1,0,48,160,0,0.78
0,0,0,1,0,0,0,0,1,0,0,0,0,44,320,0,0.82
0,0,0,0,0,0,0,1,0,0,0,0,1,48,8,1,0.88
0,0,0,1,0,1,1,0,1,0,0,1,0,22,160,0,1.221046315642629
1,1,0,0,1,1,0,1,0,0,1,0,1,44,320,2,1.2210730574063704
0,1,0,1,1,1,1,0,0,0,1,0,0,22,160,0,1.2211149582822716
1,0,1,1,1,1,1,1,1,0,1,0,0,44,320,0,1.2212220880034041
0,0,0,1,0,1,0,1,0,0,1,1,0,22,8,1,1.22144062138175
0,1,0,1,1,0,1,0,0,0,1,0,0,22,160,0,1.2214674727895527
0,0,1,0,0,1,0,0,1,0,0,0,0,48,160,1,1.2216809112578204
0,1,1,0,0,0,0,1,0,0,0,1,1,22,8,2,1.2217600645658957
